,0
Anthony Davis,48.51462936401367
Austin Reaves,8.175692558288574
Damian Jones,9.960127830505371
Juan Toscano-Anderson,12.818927764892578
Kendrick Nunn,1.7783564329147339
LeBron James,40.01310729980469
Lonnie Walker IV,8.650062561035156
Matt Ryan,30.1746883392334
Max Christie,4.937704086303711
Patrick Beverley,13.961899757385254
Russell Westbrook,25.376121520996094
Troy Brown Jr.,19.0633602142334
Wenyen Gabriel,12.060958862304688
