,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Eric Gordon,26:38,4.0,9.0,44.4,2.0,6.0,33.3,1.0,2.0,50.0,0.0,1.0,1.0,4.0,0.0,0.0,1.0,1.0,11.0,-10.0,11/05/2022,Minnesota Timberwolves,18.75
Kenyon Martin Jr.,31:18,6.0,8.0,75.0,3.0,5.0,60.0,2.0,3.0,66.7,1.0,2.0,3.0,1.0,1.0,0.0,2.0,1.0,17.0,-19.0,11/05/2022,Minnesota Timberwolves,24.75
Alperen Sengun,20:22,8.0,9.0,88.9,0.0,0.0,0.0,1.0,3.0,33.3,5.0,2.0,7.0,5.0,0.0,0.0,2.0,3.0,17.0,0.0,11/05/2022,Minnesota Timberwolves,32.25
Kevin Porter Jr.,29:12,3.0,12.0,25.0,2.0,4.0,50.0,5.0,5.0,100.0,1.0,4.0,5.0,2.0,0.0,0.0,3.0,4.0,13.0,-16.0,11/05/2022,Minnesota Timberwolves,21.75
Jalen Green,29:12,6.0,16.0,37.5,4.0,11.0,36.4,5.0,7.0,71.4,1.0,1.0,2.0,4.0,0.0,0.0,5.0,1.0,21.0,-16.0,11/05/2022,Minnesota Timberwolves,29.0
Usman Garuba,24:33,2.0,4.0,50.0,0.0,0.0,0.0,3.0,4.0,75.0,0.0,3.0,3.0,1.0,2.0,0.0,2.0,2.0,7.0,-16.0,11/05/2022,Minnesota Timberwolves,15.25
Tari Eason,23:59,6.0,8.0,75.0,2.0,2.0,100.0,3.0,5.0,60.0,3.0,3.0,6.0,2.0,1.0,0.0,1.0,3.0,17.0,2.0,11/05/2022,Minnesota Timberwolves,30.0
Daishen Nix,18:48,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,6.0,3.0,0.0,4.0,1.0,0.0,4.0,11/05/2022,Minnesota Timberwolves,15.5
Garrison Mathews,18:14,3.0,7.0,42.9,3.0,6.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,9.0,7.0,11/05/2022,Minnesota Timberwolves,12.75
Josh Christopher,14:39,2.0,6.0,33.3,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,4.0,0.0,11/05/2022,Minnesota Timberwolves,11.5
Boban Marjanovic,3:05,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,11/05/2022,Minnesota Timberwolves,4.25
