,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Eric Gordon,35:45,5.0,12.0,41.7,2.0,5.0,40.0,5.0,7.0,71.4,1.0,3.0,4.0,4.0,0.0,0.0,4.0,2.0,17.0,-6.0,10/21/2022,Memphis Grizzlies,27.0
Jabari Smith Jr.,34:35,3.0,14.0,21.4,2.0,8.0,25.0,2.0,2.0,100.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,5.0,10.0,-31.0,10/21/2022,Memphis Grizzlies,17.75
Bruno Fernando,11:46,2.0,3.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,2.0,1.0,0.0,1.0,3.0,4.0,-8.0,10/21/2022,Memphis Grizzlies,13.5
Jalen Green,35:10,13.0,21.0,61.9,4.0,5.0,80.0,3.0,4.0,75.0,0.0,5.0,5.0,2.0,1.0,0.0,2.0,1.0,33.0,-12.0,10/21/2022,Memphis Grizzlies,45.25
Kevin Porter Jr.,35:10,6.0,16.0,37.5,4.0,8.0,50.0,2.0,4.0,50.0,2.0,3.0,5.0,4.0,0.0,0.0,3.0,4.0,18.0,-12.0,10/21/2022,Memphis Grizzlies,30.75
Tari Eason,19:31,2.0,6.0,33.3,1.0,2.0,50.0,1.0,1.0,100.0,1.0,6.0,7.0,1.0,0.0,1.0,0.0,1.0,6.0,11.0,10/21/2022,Memphis Grizzlies,18.75
Kenyon Martin Jr.,24:47,3.0,5.0,60.0,1.0,2.0,50.0,1.0,2.0,50.0,1.0,4.0,5.0,3.0,1.0,1.0,3.0,2.0,8.0,12.0,10/21/2022,Memphis Grizzlies,21.75
Alperen Sengun,27:00,9.0,13.0,69.2,1.0,2.0,50.0,4.0,10.0,40.0,5.0,7.0,12.0,1.0,1.0,2.0,1.0,3.0,23.0,13.0,10/21/2022,Memphis Grizzlies,45.5
Garrison Mathews,12:50,1.0,2.0,50.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,10/21/2022,Memphis Grizzlies,4.75
Josh Christopher,3:26,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,10/21/2022,Memphis Grizzlies,1.25
