,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Eric Gordon,30:07,5.0,11.0,45.5,2.0,4.0,50.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,12.0,-10.0,10/31/2022,LA Clippers,25.5
Jabari Smith Jr.,30:19,2.0,8.0,25.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,1.0,0.0,1.0,2.0,2.0,4.0,-2.0,10/31/2022,LA Clippers,12.75
Alperen Sengun,29:47,4.0,8.0,50.0,0.0,0.0,0.0,6.0,6.0,100.0,2.0,7.0,9.0,3.0,0.0,1.0,2.0,3.0,14.0,-8.0,10/31/2022,LA Clippers,30.75
Kevin Porter Jr.,33:53,5.0,13.0,38.5,1.0,3.0,33.3,2.0,2.0,100.0,0.0,5.0,5.0,5.0,2.0,0.0,2.0,3.0,13.0,-14.0,10/31/2022,LA Clippers,30.25
Jalen Green,36:10,4.0,17.0,23.5,1.0,5.0,20.0,4.0,7.0,57.1,0.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,13.0,1.0,10/31/2022,LA Clippers,23.5
Kenyon Martin Jr.,28:45,9.0,17.0,52.9,2.0,8.0,25.0,3.0,6.0,50.0,0.0,6.0,6.0,1.0,1.0,2.0,1.0,3.0,23.0,3.0,10/31/2022,LA Clippers,38.5
Tari Eason,11:50,2.0,7.0,28.6,0.0,1.0,0.0,2.0,2.0,100.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,6.0,-3.0,10/31/2022,LA Clippers,8.75
Garrison Mathews,15:08,1.0,2.0,50.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,3.0,-2.0,10/31/2022,LA Clippers,7.5
Usman Garuba,10:26,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,8.0,1.0,0.0,1.0,1.0,0.0,2.0,4.0,10/31/2022,LA Clippers,15.0
Daishen Nix,9:17,1.0,3.0,33.3,1.0,2.0,50.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,3.0,14.0,10/31/2022,LA Clippers,11.0
Josh Christopher,4:18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,10/31/2022,LA Clippers,1.5
