,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Jae'Sean Tate,30:00,4.0,7.0,57.1,1.0,1.0,100.0,0.0,0.0,0.0,4.0,1.0,5.0,3.0,1.0,0.0,2.0,4.0,9.0,-11.0,10/30/2022,Phoenix Suns,21.25
Jabari Smith Jr.,25:03,2.0,8.0,25.0,2.0,6.0,33.3,2.0,2.0,100.0,0.0,7.0,7.0,0.0,0.0,1.0,2.0,3.0,8.0,-13.0,10/30/2022,Phoenix Suns,18.75
Alperen Sengun,29:11,6.0,10.0,60.0,0.0,2.0,0.0,4.0,4.0,100.0,3.0,6.0,9.0,2.0,1.0,0.0,1.0,3.0,16.0,-1.0,10/30/2022,Phoenix Suns,31.75
Jalen Green,31:06,5.0,18.0,27.8,2.0,7.0,28.6,3.0,4.0,75.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,15.0,-7.0,10/30/2022,Phoenix Suns,21.75
Kevin Porter Jr.,34:29,7.0,17.0,41.2,1.0,4.0,25.0,11.0,14.0,78.6,1.0,7.0,8.0,6.0,1.0,0.0,1.0,3.0,26.0,-7.0,10/30/2022,Phoenix Suns,47.0
Kenyon Martin Jr.,24:05,4.0,6.0,66.7,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,8.0,-2.0,10/30/2022,Phoenix Suns,12.75
Daishen Nix,12:07,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,3.0,1.0,0.0,-6.0,10/30/2022,Phoenix Suns,2.75
Tari Eason,11:50,4.0,4.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,4.0,9.0,-4.0,10/30/2022,Phoenix Suns,15.0
Garrison Mathews,16:54,2.0,7.0,28.6,2.0,7.0,28.6,2.0,2.0,100.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,8.0,-8.0,10/30/2022,Phoenix Suns,11.75
Josh Christopher,12:48,3.0,7.0,42.9,1.0,3.0,33.3,0.0,0.0,0.0,1.0,4.0,5.0,0.0,0.0,0.0,2.0,2.0,7.0,-12.0,10/30/2022,Phoenix Suns,12.75
Usman Garuba,12:27,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,3.0,4.0,7.0,1.0,1.0,0.0,0.0,1.0,3.0,-4.0,10/30/2022,Phoenix Suns,15.75
