,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Jae'Sean Tate,4:50,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,7.0,10/10/2022,Miami Heat,3.5
Kenyon Martin Jr.,28:05,5.0,9.0,55.6,3.0,6.0,50.0,0.0,0.0,0.0,1.0,2.0,3.0,4.0,2.0,1.0,2.0,3.0,13.0,-9.0,10/10/2022,Miami Heat,29.25
Alperen Sengun,17:04,1.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,1.0,0.0,0.0,2.0,5.0,2.0,-1.0,10/10/2022,Miami Heat,7.5
Jalen Green,28:11,7.0,18.0,38.9,5.0,10.0,50.0,6.0,6.0,100.0,0.0,4.0,4.0,5.0,1.0,0.0,3.0,1.0,25.0,3.0,10/10/2022,Miami Heat,40.5
Kevin Porter Jr.,28:15,7.0,13.0,53.8,3.0,7.0,42.9,4.0,6.0,66.7,1.0,6.0,7.0,6.0,3.0,0.0,2.0,0.0,21.0,0.0,10/10/2022,Miami Heat,45.25
Tari Eason,28:12,8.0,11.0,72.7,1.0,3.0,33.3,0.0,1.0,0.0,5.0,7.0,12.0,0.0,1.0,1.0,3.0,3.0,17.0,-19.0,10/10/2022,Miami Heat,35.0
Bruno Fernando,18:26,2.0,4.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,6.0,0.0,0.0,1.0,3.0,0.0,4.0,-7.0,10/10/2022,Miami Heat,12.0
Garrison Mathews,23:47,3.0,11.0,27.3,2.0,10.0,20.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,8.0,-8.0,10/10/2022,Miami Heat,13.75
Josh Christopher,19:10,4.0,11.0,36.4,2.0,4.0,50.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,1.0,6.0,1.0,10.0,-10.0,10/10/2022,Miami Heat,18.25
TyTy Washington Jr.,16:47,1.0,5.0,20.0,0.0,2.0,0.0,2.0,3.0,66.7,1.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,4.0,-7.0,10/10/2022,Miami Heat,10.25
Boban Marjanovic,7:58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,4.0,10/10/2022,Miami Heat,3.5
Usman Garuba,10:55,2.0,2.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,6.0,2.0,0.0,1.0,2.0,1.0,4.0,2.0,10/10/2022,Miami Heat,15.5
Trevor Hudgins,8:20,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,5.0,10/10/2022,Miami Heat,3.0
