,Opp,Match,Result,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
04/17/2013,TOR,NOH @ DAL,L,240,90,37,84,44.0,7,17,41.2,9,13,69.2,9,29,38,19,7,2,13,22,-24
04/16/2013,IND,NOH @ DAL,,0,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,0
04/13/2013,ORL,HOU @ PHX,W,240,120,48,81,59.3,10,16,62.5,14,19,73.7,7,31,38,27,10,4,13,15,32
04/12/2013,MIA,CHI @ TOR,L,240,101,41,85,48.2,6,23,26.1,13,13,100,9,25,34,15,9,1,13,18,-8
04/10/2013,BKN,CHI @ TOR,L,240,93,37,81,45.7,6,16,37.5,13,17,76.5,10,27,37,20,4,2,13,21,-8
04/07/2013,WAS,MIN @ GSW,W,240,107,43,77,55.8,4,11,36.4,17,21,81.0,6,32,38,26,11,2,17,19,11
04/05/2013,CLE,MIN @ GSW,L,240,91,36,89,40.4,6,22,27.3,13,22,59.1,10,32,42,23,7,7,12,24,-6
04/03/2013,DET,TOR @ MIN,W,240,98,36,71,50.7,7,20,35.0,19,22,86.4,4,30,34,20,7,9,16,26,5
04/01/2013,MIN,CLE @ ATL,L,240,100,42,81,51.9,7,16,43.8,9,14,64.3,7,30,37,25,4,3,17,21,-10
03/31/2013,NYK,CLE @ ATL,L,240,89,32,74,43.2,7,25,28.0,18,23,78.3,9,28,37,12,3,3,12,22,-19
03/29/2013,ATL,CLE @ ATL,W,240,118,45,83,54.2,11,23,47.8,17,21,81.0,9,28,37,25,8,9,13,20,11
03/27/2013,CLE,WAS @ ORL,W,240,93,34,76,44.7,5,14,35.7,20,28,71.4,2,35,37,27,10,4,16,15,1
03/26/2013,NYK,WAS @ ORL,L,240,85,31,69,44.9,6,20,30.0,17,22,77.3,7,33,40,20,6,6,20,16,-15
03/23/2013,MEM,MIN @ DET,L,240,106,38,74,51.4,9,20,45.0,21,28,75.0,7,30,37,19,5,9,15,21,-4
03/22/2013,DAL,UTA @ SAS,L,240,94,32,77,41.6,5,17,29.4,25,27,92.6,10,28,38,19,8,5,14,26,-10
03/20/2013,NOH,UTA @ SAS,L,240,86,33,72,45.8,4,14,28.6,16,17,94.1,4,24,28,20,13,6,14,18,-1
03/18/2013,MIA,LAC @ SAC,L,240,103,39,72,54.2,10,21,47.6,15,24,62.5,4,29,33,24,9,7,21,26,-2
03/16/2013,CHA,CHA @ BOS,W,240,105,41,79,51.9,10,15,66.7,13,20,65.0,10,32,42,28,6,8,13,21,17
03/13/2013,TOR,CHA @ BOS,W,240,112,39,76,51.3,6,15,40.0,28,35,80.0,6,34,40,29,11,7,14,19,24
03/12/2013,CHA,MEM @ POR,L,240,74,27,66,40.9,4,13,30.8,16,25,64.0,6,23,29,15,4,4,13,21,-26
03/10/2013,OKC,MEM @ POR,L,240,79,29,77,37.7,7,20,35.0,14,20,70.0,10,34,44,17,5,5,19,23,-12
03/08/2013,ATL,UTA @ NYK,W,265,107,40,78,51.3,10,20,50.0,17,20,85.0,2,33,35,23,9,3,16,17,5
03/06/2013,IND,TOR @ PHX,W,240,83,34,83,41.0,7,17,41.2,8,9,88.9,9,38,47,18,9,8,13,19,2
03/05/2013,PHI,TOR @ PHX,W,240,109,42,83,50.6,11,19,57.9,14,16,87.5,12,37,49,34,7,5,22,16,8
03/01/2013,GSW,CHA @ SAC,W,240,94,36,75,48.0,3,15,20.0,19,28,67.9,2,42,44,24,6,5,17,20,8
02/25/2013,UTA,DEN @ POR,W,265,110,41,86,47.7,10,27,37.0,18,20,90.0,8,29,37,19,8,5,13,24,3
02/24/2013,POR,DEN @ POR,L,240,86,36,85,42.4,2,13,15.4,12,15,80.0,6,30,36,16,9,2,9,18,-6
02/22/2013,PHX,CLE @ MIA,W,240,113,44,79,55.7,10,22,45.5,15,23,65.2,9,36,45,19,8,6,12,20,25
02/20/2013,LAL,DET @ CHA,L,240,99,39,82,47.6,9,20,45.0,12,20,60.0,7,27,34,24,5,4,14,25,-14
02/19/2013,DEN,DET @ CHA,L,240,90,35,79,44.3,7,20,35.0,13,16,81.3,8,31,39,22,6,2,13,24,-7
02/13/2013,CHI,CHA @ IND,W,240,71,28,76,36.8,5,15,33.3,10,12,83.3,8,31,39,18,9,4,12,21,2
02/11/2013,CHA,CHA @ IND,L,240,91,32,77,41.6,6,14,42.9,21,26,80.8,8,36,44,26,6,7,10,24,-3
02/10/2013,DEN,CHA @ IND,W,315,118,43,108,39.8,13,30,43.3,19,24,79.2,8,43,51,34,14,8,16,19,4
02/07/2013,LAL,NOH @ TOR,W,240,116,46,87,52.9,5,11,45.5,19,25,76.0,12,36,48,25,10,5,9,28,21
02/06/2013,TOR,SAS @ MIN,W,240,99,35,73,47.9,4,19,21.1,25,30,83.3,6,35,41,21,4,5,14,20,4
02/03/2013,LAC,LAC @ BOS,W,240,106,36,72,50.0,11,18,61.1,23,27,85.2,6,23,29,23,8,2,17,22,2
02/01/2013,ORL,LAC @ BOS,W,240,97,42,84,50.0,4,18,22.2,9,14,64.3,10,38,48,30,9,5,15,13,13
