,Opp,Match,Result,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
05/16/2021,NYK,HOU @ ATL,L,240,92,35,86,40.7,11,41,26.8,11,15,73.3,9,37,46,19,4,6,12,19,-4
05/15/2021,MIN,HOU @ ATL,W,240,124,46,95,48.4,18,42,42.9,14,18,77.8,9,35,44,27,8,6,15,24,16
05/12/2021,CLE,NOP @ GSW,L,240,94,36,101,35.6,12,41,29.3,10,14,71.4,13,33,46,14,9,8,7,23,-8
05/11/2021,MIA,NYK @ LAL,L,240,121,46,88,52.3,18,37,48.6,11,17,64.7,3,29,32,31,8,5,11,21,-8
05/09/2021,MIA,NYK @ LAL,L,240,124,45,83,54.2,14,38,36.8,20,25,80.0,6,28,34,29,7,3,14,22,-6
05/07/2021,CHI,OKC @ GSW,L,240,99,35,86,40.7,11,39,28.2,18,23,78.3,11,36,47,19,5,8,14,15,-22
05/05/2021,ORL,OKC @ GSW,W,240,132,51,96,53.1,21,45,46.7,9,12,75.0,9,36,45,28,8,9,11,23,36
05/02/2021,POR,SAC @ IND,L,240,119,43,89,48.3,20,39,51.3,13,15,86.7,10,35,45,29,3,6,18,21,-10
04/30/2021,SAS,WAS @ DAL,W,265,143,49,105,46.7,18,38,47.4,27,36,75.0,17,35,52,31,7,7,13,26,3
04/28/2021,CHA,CHI @ NYK,W,240,120,44,92,47.8,15,40,37.5,17,22,77.3,19,35,54,26,9,8,14,24,9
04/27/2021,OKC,CHI @ NYK,L,240,115,41,97,42.3,11,49,22.4,22,25,88.0,8,31,39,21,16,7,14,26,-4
04/25/2021,CHA,UTA @ MIN,L,240,104,34,88,38.6,14,41,34.1,22,26,84.6,11,30,41,18,6,2,13,13,-21
04/23/2021,BKN,UTA @ MIN,L,240,104,38,94,40.4,17,42,40.5,11,16,68.8,15,39,54,21,6,6,19,20,-5
04/22/2021,PHX,UTA @ MIN,W,240,99,33,77,42.9,12,40,30.0,21,24,87.5,10,38,48,20,7,2,23,12,13
04/19/2021,CHI,GSW @ PHI,L,240,96,36,77,46.8,10,25,40.0,14,15,93.3,3,36,39,21,8,3,16,15,-6
04/17/2021,GSW,GSW @ PHI,W,240,119,44,94,46.8,15,46,32.6,16,20,80.0,14,31,45,18,9,2,9,18,5
04/15/2021,LAL,CHA @ BKN,W,240,121,48,85,56.5,14,32,43.8,11,13,84.6,7,41,48,33,4,6,21,20,8
04/13/2021,POR,CHA @ BKN,W,240,116,42,90,46.7,15,35,42.9,17,24,70.8,9,37,46,30,5,4,10,19,1
04/11/2021,DEN,ATL @ TOR,W,240,105,39,87,44.8,7,33,21.2,20,23,87.0,10,42,52,20,4,7,11,18,18
04/09/2021,MIN,TOR @ CLE,W,265,145,47,87,54.0,19,42,45.2,32,34,94.1,9,36,45,32,9,5,21,25,9
04/07/2021,NYK,TOR @ CLE,W,240,101,36,86,41.9,15,40,37.5,14,20,70.0,16,37,53,22,6,7,20,14,2
04/06/2021,PHI,CHA @ OKC,L,240,96,33,70,47.1,14,34,41.2,16,18,88.9,3,29,32,19,5,6,22,22,-10
04/04/2021,CHA,CHA @ OKC,W,240,116,43,94,45.7,21,54,38.9,9,11,81.8,14,30,44,29,11,5,6,20,30
04/02/2021,HOU,DAL @ WAS,W,240,118,46,88,52.3,17,41,41.5,9,12,75.0,11,39,50,35,9,7,15,22,16
03/31/2021,DAL,CHI @ PHX,L,240,108,39,94,41.5,11,47,23.4,19,23,82.6,8,28,36,20,11,2,9,19,-5
03/29/2021,NOP,CHI @ PHX,L,240,109,40,93,43.0,14,43,32.6,15,19,78.9,12,34,46,21,5,9,14,25,-6
03/27/2021,OKC,ATL @ DEN,W,240,111,44,96,45.8,12,38,31.6,11,14,78.6,10,42,52,22,10,4,12,19,17
03/26/2021,MIL,ATL @ DEN,W,240,122,43,88,48.9,22,47,46.8,14,16,87.5,8,36,44,27,10,8,15,16,8
03/24/2021,MIL,PHI @ LAL,L,240,119,45,94,47.9,19,47,40.4,10,10,100,9,29,38,24,9,6,13,15,-2
03/22/2021,MEM,SAC @ CLE,L,265,126,47,90,52.2,17,35,48.6,15,24,62.5,5,38,43,31,3,6,13,18,-6
03/21/2021,ORL,SAC @ CLE,W,240,112,40,88,45.5,23,55,41.8,9,9,100,7,38,45,27,6,3,10,21,16
03/19/2021,SAC,SAC @ BOS,L,240,96,39,91,42.9,12,31,38.7,6,7,85.7,12,33,45,22,8,4,16,20,-11
03/17/2021,CLE,SAC @ BOS,L,240,110,40,88,45.5,10,38,26.3,20,29,69.0,15,25,40,19,10,9,12,27,-7
03/16/2021,UTA,SAC @ BOS,L,240,109,48,98,49.0,10,29,34.5,3,4,75.0,16,29,45,28,8,5,14,18,-8
03/14/2021,HOU,NYK @ PHI,W,240,134,51,92,55.4,18,37,48.6,14,21,66.7,10,45,55,29,8,3,14,22,27
03/11/2021,BKN,IND @ PHX,L,240,109,41,91,45.1,13,40,32.5,14,22,63.6,11,28,39,22,10,10,11,13,-12
03/04/2021,TOR,DEN @ IND,W,240,132,45,74,60.8,13,29,44.8,29,40,72.5,9,30,39,25,6,7,16,20,7
03/02/2021,LAC,DEN @ IND,W,240,117,42,86,48.8,16,32,50.0,17,23,73.9,14,29,43,25,6,4,9,12,5
02/28/2021,WAS,UTA @ NOP,W,240,111,42,89,47.2,10,30,33.3,17,24,70.8,13,36,49,25,7,0,19,25,1
02/26/2021,IND,UTA @ NOP,W,240,118,42,82,51.2,9,22,40.9,25,29,86.2,7,38,45,24,3,6,12,20,6
02/24/2021,ATL,UTA @ MIA,L,240,112,42,95,44.2,8,31,25.8,20,23,87.0,12,24,36,20,10,6,6,16,-15
02/23/2021,DAL,UTA @ MIA,L,240,107,41,86,47.7,12,39,30.8,13,18,72.2,12,34,46,19,6,6,13,21,-3
02/21/2021,NOP,SAC @ BKN,L,265,115,39,98,39.8,10,37,27.0,27,34,79.4,11,38,49,22,9,11,11,30,-5
