,Opp,Match,Result,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
04/21/1991,ATL,DET @ CHI,L,240,105,42,82,51.2,0,4,0.0,21,27,77.8,9,26,35,24,8,5,14,27,-12
04/19/1991,CLE,DET @ CHI,L,265,117,49,92,53.3,1,5,20.0,18,23,78.3,14,32,46,27,8,5,19,24,-7
04/18/1991,PHL,SAC @ POR,L,240,97,43,95,45.3,0,4,0.0,11,14,78.6,11,32,43,32,6,1,18,15,-25
04/16/1991,DET,SAC @ POR,L,240,90,38,84,45.2,0,1,0.0,14,17,82.4,15,28,43,25,6,6,23,26,-28
04/14/1991,NYK,HOU @ SEA,W,240,115,45,91,49.5,0,1,0.0,25,29,86.2,17,28,45,24,11,3,13,22,13
04/12/1991,MIA,HOU @ SEA,W,240,119,43,89,48.3,1,3,33.3,32,36,88.9,17,31,48,31,7,6,11,21,10
04/11/1991,MIL,ORL @ SAC,L,240,92,37,77,48.1,0,2,0.0,18,23,78.3,11,24,35,22,13,7,23,25,-19
04/06/1991,ORL,SEA @ DEN,L,240,98,41,81,50.6,0,1,0.0,16,22,72.7,18,30,48,16,5,6,20,19,-4
04/04/1991,NJN,SAN @ MIL,W,240,123,49,91,53.8,3,4,75.0,22,25,88.0,14,33,47,31,15,9,19,13,19
04/02/1991,NJN,SAN @ MIL,W,240,94,40,96,41.7,0,2,0.0,14,18,77.8,25,42,67,14,7,9,16,25,17
03/31/1991,CHI,SAN @ MIL,W,290,135,60,108,55.6,3,7,42.9,12,19,63.2,14,35,49,38,6,11,13,29,3
03/29/1991,CLE,CLE @ PHL,W,240,110,48,87,55.2,0,2,0.0,14,21,66.7,11,32,43,24,8,9,15,16,2
03/28/1991,MIA,CLE @ PHL,L,240,88,36,88,40.9,0,2,0.0,16,26,61.5,18,32,50,21,9,4,15,23,-2
03/22/1991,IND,MIA @ ATL,L,240,109,47,94,50.0,0,5,0.0,15,23,65.2,13,31,44,25,7,4,7,27,-12
03/20/1991,WAS,MIA @ ATL,W,240,102,39,74,52.7,0,1,0.0,24,26,92.3,7,38,45,25,7,12,17,17,21
03/19/1991,ATL,ATL @ CHI,L,240,92,39,91,42.9,0,4,0.0,14,17,82.4,19,33,52,23,7,6,19,18,-12
03/17/1991,PHL,ATL @ CHI,W,240,110,46,86,53.5,4,9,44.4,14,14,100,13,35,48,28,4,5,12,20,5
