,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Deni Avdija,34:22,4.0,6.0,66.7,1.0,2.0,50.0,4.0,4.0,100.0,1.0,6.0,7.0,3.0,3.0,1.0,2.0,3.0,13.0,22.0,11/12/2022,Utah Jazz,33.75
Kyle Kuzma,33:10,8.0,19.0,42.1,1.0,7.0,14.3,6.0,7.0,85.7,1.0,7.0,8.0,6.0,0.0,0.0,4.0,2.0,23.0,12.0,11/12/2022,Utah Jazz,40.5
Kristaps Porzingis,32:36,12.0,20.0,60.0,4.0,8.0,50.0,3.0,5.0,60.0,1.0,9.0,10.0,2.0,1.0,2.0,1.0,0.0,31.0,24.0,11/12/2022,Utah Jazz,54.0
Corey Kispert,28:45,6.0,6.0,100.0,4.0,4.0,100.0,2.0,2.0,100.0,0.0,4.0,4.0,2.0,1.0,0.0,0.0,2.0,18.0,14.0,11/12/2022,Utah Jazz,30.0
Monte Morris,29:11,2.0,9.0,22.2,1.0,3.0,33.3,0.0,0.0,0.0,1.0,6.0,7.0,9.0,0.0,0.0,0.0,1.0,5.0,15.0,11/12/2022,Utah Jazz,27.75
Rui Hachimura,28:32,5.0,12.0,41.7,1.0,4.0,25.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0,11.0,-9.0,11/12/2022,Utah Jazz,19.5
Jordan Goodwin,20:32,3.0,8.0,37.5,3.0,3.0,100.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,3.0,9.0,-8.0,11/12/2022,Utah Jazz,22.0
Will Barton,16:23,3.0,7.0,42.9,1.0,5.0,20.0,2.0,2.0,100.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,9.0,-6.0,11/12/2022,Utah Jazz,15.0
Daniel Gafford,14:19,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,-11.0,11/12/2022,Utah Jazz,8.0
Vernon Carey Jr.,1:05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-4.0,11/12/2022,Utah Jazz,0.0
Anthony Gill,1:05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,11/12/2022,Utah Jazz,0.0
