,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Anthony Gill,28:25,4.0,6.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,0.0,1.0,0.0,0.0,2.0,8.0,-16.0,11/04/2022,Brooklyn Nets,15.0
Kyle Kuzma,23:43,5.0,12.0,41.7,3.0,8.0,37.5,6.0,8.0,75.0,0.0,5.0,5.0,2.0,0.0,0.0,1.0,2.0,19.0,-22.0,11/04/2022,Brooklyn Nets,29.25
Kristaps Porzingis,25:41,4.0,11.0,36.4,2.0,4.0,50.0,4.0,6.0,66.7,3.0,7.0,10.0,1.0,0.0,0.0,1.0,2.0,14.0,-17.0,11/04/2022,Brooklyn Nets,28.5
Bradley Beal,29:36,8.0,18.0,44.4,2.0,6.0,33.3,2.0,2.0,100.0,0.0,3.0,3.0,3.0,2.0,1.0,0.0,1.0,20.0,-19.0,11/04/2022,Brooklyn Nets,35.25
Monte Morris,22:43,2.0,6.0,33.3,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,5.0,0.0,0.0,3.0,0.0,4.0,-23.0,11/04/2022,Brooklyn Nets,13.75
Will Barton,19:03,1.0,7.0,14.3,1.0,4.0,25.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,0.0,1.0,0.0,3.0,-33.0,11/04/2022,Brooklyn Nets,13.25
Deni Avdija,21:32,2.0,5.0,40.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,2.0,4.0,-21.0,11/04/2022,Brooklyn Nets,7.0
Rui Hachimura,17:41,1.0,5.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,-22.0,11/04/2022,Brooklyn Nets,6.0
Daniel Gafford,10:20,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,-13.0,11/04/2022,Brooklyn Nets,6.75
Corey Kispert,18:07,0.0,6.0,0.0,0.0,5.0,0.0,2.0,2.0,100.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,-9.0,11/04/2022,Brooklyn Nets,5.25
Taj Gibson,7:43,1.0,3.0,33.3,0.0,0.0,0.0,2.0,2.0,100.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,4.0,-5.0,11/04/2022,Brooklyn Nets,7.75
Johnny Davis,7:43,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0,-5.0,11/04/2022,Brooklyn Nets,4.0
Jordan Goodwin,7:43,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-5.0,11/04/2022,Brooklyn Nets,1.5
