,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Anthony Gill,25:59,5.0,10.0,50.0,1.0,3.0,33.3,0.0,0.0,0.0,2.0,2.0,4.0,2.0,0.0,0.0,2.0,0.0,11.0,7.0,10/31/2022,Philadelphia 76ers,18.5
Kyle Kuzma,32:42,3.0,5.0,60.0,1.0,1.0,100.0,2.0,2.0,100.0,1.0,6.0,7.0,2.0,0.0,1.0,1.0,3.0,9.0,6.0,10/31/2022,Philadelphia 76ers,22.75
Kristaps Porzingis,34:40,10.0,17.0,58.8,3.0,7.0,42.9,9.0,9.0,100.0,4.0,5.0,9.0,3.0,2.0,0.0,0.0,3.0,32.0,8.0,10/31/2022,Philadelphia 76ers,53.25
Bradley Beal,37:51,7.0,18.0,38.9,2.0,6.0,33.3,4.0,4.0,100.0,0.0,5.0,5.0,6.0,0.0,1.0,4.0,3.0,20.0,0.0,10/31/2022,Philadelphia 76ers,36.25
Monte Morris,35:08,7.0,13.0,53.8,2.0,3.0,66.7,3.0,3.0,100.0,0.0,3.0,3.0,4.0,3.0,0.0,3.0,1.0,19.0,6.0,10/31/2022,Philadelphia 76ers,34.25
Will Barton,21:28,2.0,6.0,33.3,1.0,3.0,33.3,2.0,2.0,100.0,1.0,3.0,4.0,1.0,0.0,0.0,0.0,2.0,7.0,-17.0,10/31/2022,Philadelphia 76ers,14.0
Deni Avdija,16:42,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,3.0,0.0,-12.0,10/31/2022,Philadelphia 76ers,6.25
Rui Hachimura,17:55,4.0,9.0,44.4,0.0,2.0,0.0,2.0,2.0,100.0,1.0,5.0,6.0,0.0,2.0,1.0,2.0,0.0,10.0,-18.0,10/31/2022,Philadelphia 76ers,22.5
Daniel Gafford,10:39,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,2.0,2.0,1.0,1.0,0.0,3.0,2.0,1.0,-12.0,10/31/2022,Philadelphia 76ers,5.5
Johnny Davis,4:15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10/31/2022,Philadelphia 76ers,1.5
Taj Gibson,2:41,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,-3.0,10/31/2022,Philadelphia 76ers,2.0
