,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Deni Avdija,7:40,1.0,1.0,100.0,0.0,0.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,14.0,10/19/2022,Indiana Pacers,4.0
Kyle Kuzma,34:30,8.0,19.0,42.1,3.0,10.0,30.0,3.0,5.0,60.0,1.0,12.0,13.0,2.0,0.0,2.0,2.0,4.0,22.0,7.0,10/19/2022,Indiana Pacers,45.75
Kristaps Porzingis,31:46,5.0,14.0,35.7,1.0,5.0,20.0,4.0,6.0,66.7,2.0,8.0,10.0,3.0,0.0,2.0,2.0,2.0,15.0,7.0,10/19/2022,Indiana Pacers,35.5
Bradley Beal,37:31,9.0,17.0,52.9,2.0,7.0,28.6,3.0,3.0,100.0,2.0,3.0,5.0,6.0,0.0,1.0,3.0,2.0,23.0,8.0,10/19/2022,Indiana Pacers,39.75
Monte Morris,21:23,2.0,6.0,33.3,1.0,1.0,100.0,2.0,2.0,100.0,2.0,4.0,6.0,6.0,2.0,0.0,1.0,1.0,7.0,17.0,10/19/2022,Indiana Pacers,27.5
Rui Hachimura,24:00,3.0,7.0,42.9,1.0,1.0,100.0,0.0,0.0,0.0,1.0,4.0,5.0,0.0,0.0,1.0,3.0,2.0,7.0,-6.0,10/19/2022,Indiana Pacers,14.25
Delon Wright,26:37,3.0,7.0,42.9,1.0,3.0,33.3,1.0,2.0,50.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,4.0,8.0,-10.0,10/19/2022,Indiana Pacers,21.25
Anthony Gill,15:27,1.0,3.0,33.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,10/19/2022,Indiana Pacers,6.5
Will Barton,25:07,4.0,10.0,40.0,2.0,3.0,66.7,4.0,4.0,100.0,1.0,1.0,2.0,3.0,0.0,0.0,2.0,1.0,14.0,0.0,10/19/2022,Indiana Pacers,21.0
Daniel Gafford,15:59,6.0,8.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,7.0,0.0,1.0,1.0,2.0,0.0,12.0,-2.0,10/19/2022,Indiana Pacers,23.75
