,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Deni Avdija,11:01,2.0,4.0,50.0,1.0,1.0,100.0,1.0,2.0,50.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,6.0,-9.0,10/30/2022,Boston Celtics,9.25
Kyle Kuzma,28:27,3.0,13.0,23.1,1.0,5.0,20.0,2.0,2.0,100.0,1.0,7.0,8.0,1.0,1.0,0.0,0.0,3.0,9.0,-20.0,10/30/2022,Boston Celtics,23.0
Kristaps Porzingis,27:55,8.0,16.0,50.0,0.0,4.0,0.0,1.0,2.0,50.0,7.0,6.0,13.0,1.0,0.0,2.0,3.0,3.0,17.0,-4.0,10/30/2022,Boston Celtics,37.25
Bradley Beal,37:22,4.0,16.0,25.0,2.0,7.0,28.6,2.0,2.0,100.0,0.0,1.0,1.0,8.0,1.0,1.0,1.0,0.0,12.0,-13.0,10/30/2022,Boston Celtics,29.75
Monte Morris,27:18,1.0,7.0,14.3,0.0,2.0,0.0,1.0,1.0,100.0,0.0,7.0,7.0,2.0,0.0,0.0,0.0,1.0,3.0,-26.0,10/30/2022,Boston Celtics,14.75
Rui Hachimura,22:28,5.0,12.0,41.7,1.0,4.0,25.0,2.0,4.0,50.0,3.0,6.0,9.0,3.0,0.0,1.0,1.0,1.0,13.0,-17.0,10/30/2022,Boston Celtics,30.75
Johnny Davis,8:17,1.0,3.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,3.0,10/30/2022,Boston Celtics,3.25
Will Barton,14:29,2.0,8.0,25.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,4.0,-16.0,10/30/2022,Boston Celtics,8.0
Daniel Gafford,10:03,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,-16.0,10/30/2022,Boston Celtics,2.25
Anthony Gill,18:41,4.0,6.0,66.7,0.0,1.0,0.0,2.0,2.0,100.0,3.0,2.0,5.0,2.0,1.0,0.0,0.0,2.0,10.0,8.0,10/30/2022,Boston Celtics,21.25
Jordan Goodwin,18:20,3.0,4.0,75.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,6.0,8.0,10/30/2022,Boston Celtics,15.0
Jordan Schakel,5:13,1.0,2.0,50.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,4.0,10/30/2022,Boston Celtics,7.0
Taj Gibson,5:13,3.0,4.0,75.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,10/30/2022,Boston Celtics,8.75
Isaiah Todd,5:13,1.0,2.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,10/30/2022,Boston Celtics,2.0
