,Opp,Match,Result,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
04/19/1992,BOS,DET @ CHI,L,240,93,39,82,47.6,1,5,20.0,14,19,73.7,10,23,33,24,5,3,10,17,-16
04/16/1992,MIL,MIN @ LAC,W,240,95,39,88,44.3,5,10,50.0,12,13,92.3,16,31,47,21,10,7,15,22,8
04/14/1992,NJN,MIN @ LAC,L,240,100,38,100,38.0,3,15,20.0,21,26,80.8,24,23,47,24,8,3,11,17,-5
04/11/1992,ORL,MIL @ PHL,W,240,105,43,90,47.8,4,11,36.4,15,23,65.2,19,28,47,26,10,5,12,20,4
04/10/1992,WAS,MIL @ PHL,W,240,108,36,70,51.4,5,12,41.7,31,35,88.6,6,27,33,18,12,5,15,18,15
04/07/1992,WAS,CHH @ CLE,W,240,100,33,75,44.0,7,15,46.7,27,35,77.1,16,39,55,15,10,6,29,18,11
04/05/1992,DET,CHH @ CLE,L,240,80,30,75,40.0,2,10,20.0,18,24,75.0,13,27,40,11,3,0,16,18,-24
04/03/1992,CLE,PHX @ LAL,L,240,100,36,88,40.9,5,16,31.3,23,27,85.2,17,34,51,25,4,7,14,15,-3
04/01/1992,PHL,MIA @ PHL,L,240,91,40,91,44.0,1,7,14.3,10,11,90.9,14,27,41,27,9,4,14,16,-17
03/31/1992,CLE,MIA @ PHL,L,240,114,45,93,48.4,10,18,55.6,14,15,93.3,13,24,37,28,14,2,10,26,-9
03/28/1992,ORL,HOU @ POR,W,240,109,43,86,50.0,3,7,42.9,20,30,66.7,11,33,44,22,8,7,15,26,9
03/27/1992,SAN,HOU @ POR,W,240,118,43,83,51.8,9,12,75.0,23,27,85.2,12,34,46,29,5,8,15,26,17
03/25/1992,MIN,BOS @ NJN,W,240,105,35,81,43.2,4,12,33.3,31,46,67.4,19,36,55,19,8,4,16,19,8
03/22/1992,NJN,BOS @ NJN,W,240,107,46,87,52.9,2,5,40.0,13,19,68.4,7,32,39,27,15,7,18,19,7
03/21/1992,NYK,BOS @ NJN,L,240,88,33,81,40.7,2,7,28.6,20,25,80.0,11,27,38,19,6,3,19,26,-17
03/18/1992,IND,ORL @ CHI,L,265,111,42,90,46.7,5,10,50.0,22,27,81.5,14,27,41,27,13,5,22,33,-5
03/16/1992,CHI,LAC @ HOU,L,240,100,43,86,50.0,4,15,26.7,10,15,66.7,13,25,38,20,5,5,17,21,-16
03/14/1992,ATL,LAC @ HOU,L,240,102,37,88,42.0,4,15,26.7,24,28,85.7,14,29,43,16,6,0,14,30,-13
03/13/1992,DEN,DEN @ MIA,W,240,113,40,86,46.5,4,10,40.0,29,34,85.3,13,32,45,23,9,9,20,23,4
03/10/1992,BOS,PHX @ CLE,W,240,108,38,84,45.2,1,10,10.0,31,36,86.1,13,31,44,14,7,5,5,23,7
