,Opp,Match,Result,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
04/19/2000,CHH,LAL @ SAS,L,240,73,29,72,40.3,3,12,25.0,12,14,85.7,12,24,36,21,6,1,13,23,-10
04/18/2000,TOR,LAL @ SAS,W,240,97,40,81,49.4,2,8,25.0,15,22,68.2,14,38,52,23,4,12,16,29,24
04/16/2000,ORL,MIL @ ORL,W,240,95,38,73,52.1,6,14,42.9,13,17,76.5,10,28,38,26,11,1,21,19,11
04/14/2000,IND,NYK @ TOR,L,240,101,40,77,51.9,2,13,15.4,19,25,76.0,10,26,36,26,6,3,10,24,-4
04/12/2000,DET,NYK @ TOR,L,240,73,23,69,33.3,5,17,29.4,22,33,66.7,9,26,35,16,11,6,15,21,-17
04/10/2000,PHI,POR @ UTA,L,240,80,30,73,41.1,4,20,20.0,16,22,72.7,12,29,41,19,6,4,13,19,-16
04/09/2000,NYK,POR @ UTA,W,265,95,38,87,43.7,9,21,42.9,10,16,62.5,12,31,43,26,8,8,15,23,1
04/07/2000,NJN,POR @ UTA,W,240,103,38,76,50.0,8,17,47.1,19,30,63.3,8,42,50,28,2,5,15,27,18
04/06/2000,CHH,MIN @ SAC,W,240,76,31,74,41.9,7,14,50.0,7,11,63.6,13,37,50,22,4,10,17,22,6
04/04/2000,CLE,CHI @ MIL,W,240,111,44,82,53.7,6,16,37.5,17,21,81.0,10,32,42,27,12,3,16,19,26
04/02/2000,SAS,CHI @ MIL,W,240,88,31,69,44.9,7,16,43.8,19,26,73.1,11,29,40,17,8,5,13,25,4
03/30/2000,CHI,NYK @ VAN,W,240,105,38,71,53.5,3,13,23.1,26,34,76.5,12,27,39,27,17,4,15,30,25
03/28/2000,PHX,NYK @ VAN,W,240,81,28,60,46.7,5,14,35.7,20,29,69.0,9,37,46,19,6,4,24,29,3
03/26/2000,ORL,IND @ NJN,L,240,69,28,76,36.8,2,16,12.5,11,24,45.8,11,23,34,17,12,6,18,22,-25
03/24/2000,MIL,IND @ NJN,W,240,99,41,74,55.4,5,14,35.7,12,14,85.7,11,26,37,32,9,4,14,16,12
03/21/2000,ATL,CHH @ TOR,L,240,77,31,81,38.3,3,9,33.3,12,12,100,16,29,45,16,5,8,19,22,-5
03/20/2000,LAL,NYK @ IND,L,240,89,34,81,42.0,2,15,13.3,19,24,79.2,7,25,32,19,7,2,8,24,-11
03/18/2000,CLE,NYK @ IND,W,265,92,33,89,37.1,8,22,36.4,18,30,60.0,14,34,48,22,7,5,14,39,2
03/16/2000,PHI,DEN @ SAS,W,240,92,39,83,47.0,9,13,69.2,5,8,62.5,11,29,40,28,5,9,13,20,15
03/14/2000,MIL,HOU @ NYK,W,240,108,41,78,52.6,6,18,33.3,20,31,64.5,15,21,36,25,8,6,10,26,4
03/12/2000,IND,HOU @ NYK,W,240,105,39,78,50.0,6,13,46.2,21,28,75.0,9,29,38,27,9,5,10,23,9
03/10/2000,DEN,IND @ CLE,W,240,96,36,78,46.2,2,15,13.3,22,30,73.3,10,29,39,25,6,9,11,27,8
03/06/2000,PHX,CLE @ UTA,L,240,92,31,71,43.7,6,14,42.9,24,28,85.7,10,26,36,22,10,4,23,26,-8
03/05/2000,LAL,CLE @ UTA,L,240,80,30,72,41.7,4,9,44.4,16,24,66.7,6,36,42,19,6,3,17,29,-13
03/02/2000,SEA,SAC @ SAS,W,240,101,41,70,58.6,5,9,55.6,14,17,82.4,11,31,42,19,1,4,12,20,18
02/29/2000,SAS,CHI @ TOR,L,240,69,24,81,29.6,1,10,10.0,20,24,83.3,16,28,44,14,3,7,10,25,-24
02/28/2000,NYK,CHI @ TOR,W,240,85,33,76,43.4,5,18,27.8,14,14,100,13,32,45,18,7,2,13,18,9
02/26/2000,WAS,CHI @ TOR,W,240,98,34,74,45.9,6,19,31.6,24,28,85.7,5,26,31,20,4,7,11,26,10
02/25/2000,CLE,CHH @ NJN,W,240,87,32,80,40.0,6,19,31.6,17,19,89.5,13,35,48,22,5,8,15,20,5
02/23/2000,NJN,CHH @ NJN,W,240,99,37,80,46.3,2,13,15.4,23,35,65.7,16,40,56,23,5,8,13,15,14
02/21/2000,DET,IND @ DET,L,240,87,33,80,41.3,7,23,30.4,14,16,87.5,9,29,38,23,8,3,14,29,-8
02/20/2000,CHH,IND @ DET,W,240,85,28,72,38.9,12,16,75.0,17,26,65.4,10,32,42,23,4,4,9,24,5
02/18/2000,NJN,IND @ NYK,L,240,84,35,74,47.3,3,11,27.3,11,17,64.7,18,33,51,21,9,6,24,30,-7
02/17/2000,CHI,IND @ NYK,L,240,76,32,79,40.5,6,12,50.0,6,11,54.5,10,30,40,27,8,7,13,27,-7
02/15/2000,LAC,GSW @ POR,W,240,107,41,89,46.1,7,18,38.9,18,24,75.0,20,43,63,27,12,13,20,25,19
02/09/2000,GSW,GSW @ POR,W,240,115,48,90,53.3,5,16,31.3,14,18,77.8,13,35,48,31,10,6,9,24,15
02/06/2000,NYK,MIN @ LAL,L,240,80,32,83,38.6,7,17,41.2,9,13,69.2,11,30,41,18,9,2,16,20,-14
02/04/2000,WAS,IND @ ORL,W,240,99,32,76,42.1,5,14,35.7,30,35,85.7,9,36,45,15,8,10,12,17,7
02/02/2000,BOS,ATL @ NJN,W,240,105,36,75,48.0,5,11,45.5,28,31,90.3,8,36,44,20,7,7,16,29,2
01/31/2000,DET,ATL @ NJN,W,240,104,45,81,55.6,7,12,58.3,7,9,77.8,7,32,39,30,11,7,18,24,22
01/29/2000,IND,ATL @ NJN,L,240,84,33,85,38.8,3,13,23.1,15,19,78.9,17,35,52,23,2,3,11,23,-10
01/28/2000,TOR,UTA @ MIN,L,240,93,40,85,47.1,2,8,25.0,11,16,68.8,13,23,36,19,7,7,19,25,-15
01/25/2000,BOS,CHI @ ATL,W,240,115,43,78,55.1,9,13,69.2,20,29,69.0,14,33,47,27,9,7,13,22,26
01/23/2000,HOU,CHI @ ATL,L,240,88,37,93,39.8,9,17,52.9,5,8,62.5,16,31,47,29,6,3,10,14,-13
01/21/2000,ATL,IND @ PHI,W,240,101,42,83,50.6,2,11,18.2,15,26,57.7,11,39,50,30,3,9,7,20,22
01/18/2000,CHI,CLE @ SEA,L,265,85,31,75,41.3,5,22,22.7,18,26,69.2,12,30,42,21,14,8,22,26,-7
01/16/2000,VAN,CLE @ SEA,W,240,94,38,77,49.4,4,14,28.6,14,22,63.6,16,32,48,25,3,8,16,18,11
01/14/2000,DEN,LAC @ UTA,W,240,92,37,82,45.1,6,12,50.0,12,20,60.0,9,36,45,26,7,8,16,26,5
01/13/2000,UTA,LAC @ UTA,L,240,83,28,70,40.0,6,15,40.0,21,28,75.0,8,32,40,18,8,8,19,32,-10
01/11/2000,MIN,PHX @ SEA,W,240,116,45,81,55.6,11,15,73.3,15,16,93.8,8,28,36,38,6,3,12,18,10
01/08/2000,NJN,ORL @ SAS,L,240,89,38,79,48.1,6,16,37.5,7,14,50.0,9,37,46,23,2,6,14,17,-1
01/06/2000,HOU,ORL @ SAS,W,240,111,46,86,53.5,4,8,50.0,15,20,75.0,17,24,41,22,5,12,9,25,12
01/04/2000,VAN,POR @ TOR,L,240,87,37,80,46.3,4,13,30.8,9,15,60.0,10,29,39,24,8,6,14,33,-4
01/02/2000,ORL,POR @ TOR,W,265,111,38,93,40.9,8,19,42.1,27,32,84.4,12,33,45,22,11,9,14,28,8
12/29/1999,ORL,LAC @ HOU,W,240,109,45,79,57.0,1,7,14.3,18,22,81.8,6,35,41,30,6,8,19,30,3
12/28/1999,MIN,LAC @ HOU,W,240,89,36,82,43.9,4,11,36.4,13,16,81.3,13,47,60,25,3,5,17,17,11
12/26/1999,MIL,HOU @ WAS,L,240,85,30,68,44.1,2,13,15.4,23,34,67.6,8,30,38,20,7,7,19,23,-8
