,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
RJ Barrett,37:07,6.0,16.0,37.5,2.0,7.0,28.6,3.0,6.0,50.0,2.0,4.0,6.0,2.0,0.0,0.0,7.0,4.0,17.0,-4.0,01/18/2022,Minnesota Timberwolves,25.0
Julius Randle,38:60,6.0,15.0,40.0,0.0,4.0,0.0,9.0,11.0,81.8,2.0,7.0,9.0,9.0,2.0,4.0,3.0,4.0,21.0,9.0,01/18/2022,Minnesota Timberwolves,56.25
Mitchell Robinson,20:20,4.0,5.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,6.0,0.0,0.0,0.0,0.0,6.0,8.0,0.0,01/18/2022,Minnesota Timberwolves,15.5
Evan Fournier,37:28,10.0,17.0,58.8,5.0,10.0,50.0,2.0,2.0,100.0,0.0,4.0,4.0,4.0,2.0,1.0,2.0,3.0,27.0,11.0,01/18/2022,Minnesota Timberwolves,45.5
Kemba Walker,29:33,6.0,13.0,46.2,4.0,8.0,50.0,3.0,5.0,60.0,0.0,2.0,2.0,4.0,0.0,0.0,1.0,2.0,19.0,7.0,01/18/2022,Minnesota Timberwolves,29.0
Alec Burks,16:37,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,2.0,2.0,0.0,-5.0,01/18/2022,Minnesota Timberwolves,4.0
Taj Gibson,24:40,2.0,3.0,66.7,0.0,0.0,0.0,1.0,2.0,50.0,2.0,2.0,4.0,0.0,1.0,2.0,1.0,6.0,5.0,2.0,01/18/2022,Minnesota Timberwolves,15.5
Quentin Grimes,16:45,1.0,3.0,33.3,0.0,2.0,0.0,1.0,1.0,100.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,3.0,3.0,-7.0,01/18/2022,Minnesota Timberwolves,7.5
Immanuel Quickley,9:30,1.0,2.0,50.0,1.0,2.0,50.0,3.0,4.0,75.0,0.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,6.0,-12.0,01/18/2022,Minnesota Timberwolves,11.25
Obi Toppin,9:00,1.0,3.0,33.3,0.0,2.0,0.0,2.0,2.0,100.0,1.0,3.0,4.0,1.0,0.0,0.0,1.0,0.0,4.0,-11.0,01/18/2022,Minnesota Timberwolves,10.0
