,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
RJ Barrett,33:03,5.0,17.0,29.4,1.0,7.0,14.3,1.0,1.0,100.0,1.0,3.0,4.0,5.0,1.0,0.0,2.0,4.0,12.0,-3.0,10/24/2021,Orlando Magic,26.0
Julius Randle,38:29,8.0,24.0,33.3,2.0,10.0,20.0,12.0,14.0,85.7,5.0,11.0,16.0,3.0,2.0,4.0,2.0,4.0,30.0,-1.0,10/24/2021,Orlando Magic,66.5
Mitchell Robinson,33:21,4.0,5.0,80.0,0.0,0.0,0.0,2.0,5.0,40.0,4.0,6.0,10.0,1.0,2.0,3.0,1.0,6.0,10.0,4.0,10/24/2021,Orlando Magic,33.5
Evan Fournier,25:58,3.0,11.0,27.3,2.0,7.0,28.6,0.0,1.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,2.0,2.0,8.0,-9.0,10/24/2021,Orlando Magic,15.75
Kemba Walker,19:18,4.0,8.0,50.0,2.0,5.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,10.0,-14.0,10/24/2021,Orlando Magic,15.5
Derrick Rose,28:38,9.0,16.0,56.3,5.0,8.0,62.5,0.0,1.0,0.0,3.0,2.0,5.0,3.0,2.0,0.0,2.0,0.0,23.0,8.0,10/24/2021,Orlando Magic,39.25
Taj Gibson,11:52,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,-10.0,10/24/2021,Orlando Magic,6.0
Alec Burks,24:47,3.0,10.0,30.0,1.0,6.0,16.7,2.0,3.0,66.7,0.0,4.0,4.0,1.0,1.0,1.0,1.0,0.0,9.0,2.0,10/24/2021,Orlando Magic,19.5
Obi Toppin,12:18,1.0,4.0,25.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,4.0,2.0,-5.0,10/24/2021,Orlando Magic,5.5
Immanuel Quickley,12:12,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,-2.0,10/24/2021,Orlando Magic,4.0
Miles McBride,0:05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10/24/2021,Orlando Magic,0.0
