,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
RJ Barrett,40:52,13.0,22.0,59.1,4.0,7.0,57.1,2.0,2.0,100.0,0.0,7.0,7.0,2.0,0.0,0.0,2.0,1.0,32.0,22.0,01/12/2022,Dallas Mavericks,44.75
Julius Randle,37:28,6.0,17.0,35.3,1.0,3.0,33.3,4.0,6.0,66.7,1.0,11.0,12.0,8.0,0.0,0.0,5.0,2.0,17.0,29.0,01/12/2022,Dallas Mavericks,42.0
Mitchell Robinson,25:37,9.0,10.0,90.0,0.0,0.0,0.0,1.0,1.0,100.0,4.0,6.0,10.0,0.0,1.0,2.0,1.0,3.0,19.0,22.0,01/12/2022,Dallas Mavericks,37.0
Alec Burks,34:36,2.0,9.0,22.2,2.0,3.0,66.7,4.0,4.0,100.0,1.0,7.0,8.0,6.0,2.0,0.0,0.0,3.0,10.0,26.0,01/12/2022,Dallas Mavericks,34.0
Evan Fournier,33:12,5.0,9.0,55.6,2.0,4.0,50.0,1.0,2.0,50.0,1.0,4.0,5.0,3.0,0.0,0.0,0.0,1.0,13.0,27.0,01/12/2022,Dallas Mavericks,24.75
Nerlens Noel,21:10,2.0,4.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,6.0,0.0,1.0,2.0,0.0,3.0,4.0,2.0,01/12/2022,Dallas Mavericks,17.5
Immanuel Quickley,14:21,1.0,7.0,14.3,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,4.0,2.0,-4.0,01/12/2022,Dallas Mavericks,9.0
Quentin Grimes,18:33,3.0,6.0,50.0,3.0,6.0,50.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,3.0,9.0,0.0,01/12/2022,Dallas Mavericks,16.0
Obi Toppin,10:32,1.0,3.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-6.0,01/12/2022,Dallas Mavericks,2.0
Miles McBride,1:13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,01/12/2022,Dallas Mavericks,1.5
Kevin Knox II,1:13,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,01/12/2022,Dallas Mavericks,1.25
Jericho Sims,1:13,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,01/12/2022,Dallas Mavericks,1.25
