,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
RJ Barrett,41:41,9.0,25.0,36.0,1.0,7.0,14.3,11.0,17.0,64.7,3.0,10.0,13.0,3.0,2.0,0.0,5.0,2.0,30.0,-5.0,03/22/2022,Atlanta Hawks,52.75
Obi Toppin,23:52,5.0,7.0,71.4,0.0,1.0,0.0,0.0,0.0,0.0,2.0,5.0,7.0,3.0,1.0,0.0,2.0,5.0,10.0,-10.0,03/22/2022,Atlanta Hawks,24.25
Mitchell Robinson,34:32,4.0,6.0,66.7,0.0,0.0,0.0,1.0,6.0,16.7,5.0,1.0,6.0,0.0,3.0,4.0,2.0,4.0,9.0,-6.0,03/22/2022,Atlanta Hawks,29.5
Alec Burks,35:56,9.0,16.0,56.3,3.0,7.0,42.9,0.0,0.0,0.0,1.0,0.0,1.0,4.0,3.0,0.0,1.0,5.0,21.0,-6.0,03/22/2022,Atlanta Hawks,35.25
Evan Fournier,25:46,4.0,11.0,36.4,3.0,9.0,33.3,0.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,0.0,1.0,1.0,11.0,-5.0,03/22/2022,Atlanta Hawks,21.25
Immanuel Quickley,24:37,6.0,11.0,54.5,3.0,5.0,60.0,2.0,3.0,66.7,0.0,5.0,5.0,2.0,0.0,0.0,2.0,0.0,17.0,6.0,03/22/2022,Atlanta Hawks,26.75
Quentin Grimes,12:15,1.0,3.0,33.3,1.0,3.0,33.3,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,3.0,2.0,03/22/2022,Atlanta Hawks,13.0
Miles McBride,8:00,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,-5.0,03/22/2022,Atlanta Hawks,5.0
Jericho Sims,13:28,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,03/22/2022,Atlanta Hawks,4.75
Taj Gibson,19:53,2.0,5.0,40.0,1.0,1.0,100.0,0.0,0.0,0.0,2.0,3.0,5.0,0.0,0.0,0.0,0.0,2.0,5.0,-1.0,03/22/2022,Atlanta Hawks,11.75
