,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
RJ Barrett,41:43,12.0,20.0,60.0,2.0,5.0,40.0,6.0,8.0,75.0,2.0,6.0,8.0,3.0,1.0,0.0,2.0,3.0,32.0,9.0,01/04/2022,Indiana Pacers,48.5
Julius Randle,38:54,12.0,20.0,60.0,2.0,7.0,28.6,4.0,6.0,66.7,0.0,16.0,16.0,4.0,1.0,0.0,3.0,1.0,30.0,12.0,01/04/2022,Indiana Pacers,57.5
Taj Gibson,22:37,1.0,2.0,50.0,0.0,0.0,0.0,2.0,4.0,50.0,4.0,2.0,6.0,1.0,0.0,0.0,2.0,5.0,4.0,1.0,01/04/2022,Indiana Pacers,12.0
Alec Burks,35:34,5.0,13.0,38.5,0.0,5.0,0.0,4.0,6.0,66.7,1.0,5.0,6.0,4.0,3.0,0.0,1.0,2.0,14.0,7.0,01/04/2022,Indiana Pacers,33.0
Evan Fournier,21:59,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,3.0,0.0,-1.0,01/04/2022,Indiana Pacers,5.75
Quentin Grimes,19:33,1.0,2.0,50.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,3.0,5.0,01/04/2022,Indiana Pacers,7.5
Mitchell Robinson,25:23,4.0,5.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,8.0,0.0,0.0,0.0,0.0,3.0,8.0,9.0,01/04/2022,Indiana Pacers,18.0
Immanuel Quickley,22:14,3.0,10.0,30.0,1.0,4.0,25.0,4.0,4.0,100.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,3.0,11.0,12.0,01/04/2022,Indiana Pacers,15.5
Obi Toppin,9:06,1.0,3.0,33.3,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,-2.0,01/04/2022,Indiana Pacers,6.0
Miles McBride,2:57,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,01/04/2022,Indiana Pacers,0.0
