,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
RJ Barrett,49:37,13.0,28.0,46.4,4.0,10.0,40.0,6.0,9.0,66.7,1.0,7.0,8.0,5.0,1.0,0.0,3.0,0.0,36.0,-2.0,02/05/2022,Los Angeles Lakers,56.0
Julius Randle,41:16,11.0,22.0,50.0,2.0,4.0,50.0,8.0,10.0,80.0,5.0,11.0,16.0,7.0,0.0,2.0,5.0,4.0,32.0,-9.0,02/05/2022,Los Angeles Lakers,65.0
Mitchell Robinson,29:30,2.0,4.0,50.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,7.0,11.0,0.0,3.0,0.0,0.0,4.0,4.0,8.0,02/05/2022,Los Angeles Lakers,23.75
Evan Fournier,37:22,5.0,14.0,35.7,3.0,10.0,30.0,2.0,3.0,66.7,0.0,4.0,4.0,3.0,1.0,0.0,2.0,3.0,15.0,-4.0,02/05/2022,Los Angeles Lakers,27.0
Kemba Walker,23:30,3.0,7.0,42.9,1.0,4.0,25.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,1.0,7.0,0.0,02/05/2022,Los Angeles Lakers,14.75
Nerlens Noel,23:06,1.0,3.0,33.3,0.0,0.0,0.0,3.0,3.0,100.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,-15.0,02/05/2022,Los Angeles Lakers,11.25
Quentin Grimes,14:34,0.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,-3.0,02/05/2022,Los Angeles Lakers,5.0
Immanuel Quickley,4:51,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,-5.0,02/05/2022,Los Angeles Lakers,1.5
Alec Burks,29:30,2.0,7.0,28.6,1.0,4.0,25.0,7.0,8.0,87.5,1.0,5.0,6.0,4.0,1.0,1.0,2.0,3.0,12.0,-7.0,02/05/2022,Los Angeles Lakers,29.0
Obi Toppin,11:44,2.0,7.0,28.6,0.0,2.0,0.0,0.0,2.0,0.0,2.0,3.0,5.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,02/05/2022,Los Angeles Lakers,10.25
