,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Harrison Barnes,30:34,3.0,7.0,42.9,1.0,3.0,33.3,6.0,6.0,100.0,3.0,5.0,8.0,2.0,1.0,1.0,2.0,1.0,13.0,9.0,11/11/2022,Los Angeles Lakers,29.5
Keegan Murray,25:41,1.0,4.0,25.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,2.0,15.0,11/11/2022,Los Angeles Lakers,6.75
Domantas Sabonis,31:33,9.0,15.0,60.0,0.0,0.0,0.0,3.0,3.0,100.0,2.0,8.0,10.0,6.0,1.0,0.0,2.0,5.0,21.0,10.0,11/11/2022,Los Angeles Lakers,43.5
Kevin Huerter,32:27,6.0,13.0,46.2,4.0,9.0,44.4,0.0,1.0,0.0,1.0,5.0,6.0,2.0,3.0,2.0,3.0,1.0,16.0,6.0,11/11/2022,Los Angeles Lakers,37.0
De'Aaron Fox,35:33,13.0,19.0,68.4,2.0,5.0,40.0,4.0,5.0,80.0,0.0,7.0,7.0,12.0,2.0,0.0,3.0,2.0,32.0,13.0,11/11/2022,Los Angeles Lakers,62.25
Davion Mitchell,19:35,2.0,4.0,50.0,2.0,3.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,-14.0,11/11/2022,Los Angeles Lakers,7.0
Trey Lyles,14:30,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,-7.0,11/11/2022,Los Angeles Lakers,4.0
Chimezie Metu,16:27,4.0,8.0,50.0,1.0,3.0,33.3,1.0,2.0,50.0,2.0,3.0,5.0,0.0,1.0,0.0,1.0,1.0,10.0,-4.0,11/11/2022,Los Angeles Lakers,18.25
Malik Monk,20:58,3.0,7.0,42.9,0.0,2.0,0.0,2.0,2.0,100.0,1.0,0.0,1.0,3.0,0.0,0.0,3.0,2.0,8.0,4.0,11/11/2022,Los Angeles Lakers,12.25
Terence Davis,12:42,4.0,6.0,66.7,2.0,4.0,50.0,2.0,2.0,100.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,12.0,-2.0,11/11/2022,Los Angeles Lakers,16.5
