,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Harrison Barnes,22:28,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,-10.0,11/07/2022,Golden State Warriors,4.75
Keegan Murray,26:58,2.0,7.0,28.6,1.0,4.0,25.0,1.0,2.0,50.0,2.0,5.0,7.0,2.0,2.0,0.0,0.0,4.0,6.0,-4.0,11/07/2022,Golden State Warriors,22.25
Domantas Sabonis,33:14,6.0,15.0,40.0,0.0,2.0,0.0,7.0,8.0,87.5,4.0,10.0,14.0,6.0,0.0,0.0,3.0,4.0,19.0,-16.0,11/07/2022,Golden State Warriors,44.0
Kevin Huerter,31:48,4.0,9.0,44.4,3.0,6.0,50.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,2.0,0.0,1.0,2.0,11.0,-13.0,11/07/2022,Golden State Warriors,21.25
De'Aaron Fox,36:33,8.0,17.0,47.1,2.0,5.0,40.0,10.0,12.0,83.3,1.0,1.0,2.0,6.0,0.0,0.0,2.0,3.0,28.0,0.0,11/07/2022,Golden State Warriors,39.5
Davion Mitchell,21:24,5.0,11.0,45.5,2.0,5.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,12.0,-2.0,11/07/2022,Golden State Warriors,18.0
Malik Monk,30:35,7.0,16.0,43.8,3.0,8.0,37.5,7.0,7.0,100.0,0.0,6.0,6.0,4.0,1.0,0.0,0.0,1.0,24.0,12.0,11/07/2022,Golden State Warriors,41.0
Trey Lyles,4:01,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,11/07/2022,Golden State Warriors,3.25
Chimezie Metu,14:46,1.0,3.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,2.0,2.0,13.0,11/07/2022,Golden State Warriors,9.0
Terence Davis,18:13,3.0,8.0,37.5,3.0,7.0,42.9,0.0,0.0,0.0,1.0,4.0,5.0,1.0,1.0,0.0,1.0,2.0,9.0,-1.0,11/07/2022,Golden State Warriors,19.75
