,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Harrison Barnes,33:40,3.0,7.0,42.9,1.0,4.0,25.0,4.0,4.0,100.0,1.0,3.0,4.0,6.0,0.0,0.0,2.0,5.0,11.0,12.0,10/29/2022,Miami Heat,24.5
Keegan Murray,35:48,8.0,13.0,61.5,3.0,7.0,42.9,3.0,4.0,75.0,0.0,1.0,1.0,3.0,0.0,2.0,5.0,4.0,22.0,2.0,10/29/2022,Miami Heat,30.75
Domantas Sabonis,22:45,8.0,9.0,88.9,0.0,0.0,0.0,2.0,2.0,100.0,2.0,5.0,7.0,3.0,0.0,1.0,2.0,6.0,18.0,6.0,10/29/2022,Miami Heat,32.25
Kevin Huerter,38:11,8.0,11.0,72.7,7.0,8.0,87.5,4.0,6.0,66.7,0.0,3.0,3.0,7.0,0.0,0.0,0.0,2.0,27.0,5.0,10/29/2022,Miami Heat,44.75
De'Aaron Fox,36:15,6.0,17.0,35.3,0.0,2.0,0.0,5.0,5.0,100.0,2.0,11.0,13.0,5.0,0.0,2.0,3.0,4.0,17.0,4.0,10/29/2022,Miami Heat,43.25
Trey Lyles,18:22,4.0,7.0,57.1,2.0,4.0,50.0,0.0,2.0,0.0,1.0,4.0,5.0,0.0,1.0,1.0,1.0,1.0,10.0,3.0,10/29/2022,Miami Heat,20.75
Davion Mitchell,11:48,1.0,2.0,50.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,4.0,2.0,2.0,2.0,10/29/2022,Miami Heat,5.25
Malik Monk,13:31,2.0,5.0,40.0,1.0,4.0,25.0,1.0,1.0,100.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,6.0,0.0,10/29/2022,Miami Heat,11.0
Richaun Holmes,21:10,2.0,4.0,50.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,2.0,5.0,1.0,10/29/2022,Miami Heat,9.5
KZ Okpala,0:04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10/29/2022,Miami Heat,0.0
Terence Davis,5:19,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,10/29/2022,Miami Heat,0.0
Alex Len,3:09,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,10/29/2022,Miami Heat,2.25
