,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Harrison Barnes,37:27,6.0,12.0,50.0,1.0,4.0,25.0,7.0,8.0,87.5,0.0,3.0,3.0,3.0,1.0,0.0,2.0,0.0,20.0,-12.0,10/27/2022,Memphis Grizzlies,29.75
Keegan Murray,39:12,7.0,15.0,46.7,3.0,8.0,37.5,1.0,1.0,100.0,3.0,3.0,6.0,0.0,0.0,0.0,2.0,1.0,18.0,-10.0,10/27/2022,Memphis Grizzlies,26.0
Domantas Sabonis,30:51,4.0,6.0,66.7,0.0,1.0,0.0,3.0,4.0,75.0,3.0,8.0,11.0,9.0,1.0,0.0,4.0,4.0,11.0,7.0,10/27/2022,Memphis Grizzlies,38.25
Kevin Huerter,19:09,3.0,8.0,37.5,1.0,4.0,25.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,7.0,7.0,10/27/2022,Memphis Grizzlies,13.0
De'Aaron Fox,35:24,11.0,19.0,57.9,2.0,6.0,33.3,3.0,3.0,100.0,1.0,5.0,6.0,2.0,1.0,1.0,3.0,5.0,27.0,-2.0,10/27/2022,Memphis Grizzlies,41.0
Chimezie Metu,13:57,1.0,4.0,25.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,1.0,2.0,-6.0,10/27/2022,Memphis Grizzlies,8.75
Richaun Holmes,8:24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,-12.0,10/27/2022,Memphis Grizzlies,1.25
Malik Monk,22:01,5.0,9.0,55.6,3.0,7.0,42.9,2.0,2.0,100.0,0.0,2.0,2.0,7.0,0.0,1.0,1.0,2.0,15.0,-11.0,10/27/2022,Memphis Grizzlies,31.0
Davion Mitchell,12:01,2.0,4.0,50.0,1.0,2.0,50.0,2.0,2.0,100.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,7.0,-13.0,10/27/2022,Memphis Grizzlies,12.25
Terence Davis,10:52,1.0,5.0,20.0,1.0,4.0,25.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,3.0,-14.0,10/27/2022,Memphis Grizzlies,9.0
Chima Moneke,6:19,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,-9.0,10/27/2022,Memphis Grizzlies,4.0
Alex Len,3:13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10/27/2022,Memphis Grizzlies,1.25
Matthew Dellavedova,0:35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10/27/2022,Memphis Grizzlies,0.0
KZ Okpala,0:35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10/27/2022,Memphis Grizzlies,0.0
