,Opp,Match,Result,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
04/19/2000,ATL,LAL @ SAS,W,240,111,44,90,48.9,5,18,27.8,18,22,81.8,12,46,58,27,5,11,15,20,19
04/17/2000,PHI,MIL @ ORL,W,240,92,38,79,48.1,9,18,50.0,7,12,58.3,13,30,43,25,4,4,16,21,2
04/16/2000,DET,MIL @ ORL,W,240,112,43,76,56.6,10,19,52.6,16,21,76.2,6,26,32,31,11,3,17,25,11
04/14/2000,MIA,MIL @ ORL,W,240,105,39,76,51.3,7,13,53.8,20,25,80.0,9,22,31,13,6,3,8,22,4
04/12/2000,TOR,NYK @ TOR,W,240,77,29,76,38.2,4,13,30.8,15,18,83.3,5,38,43,17,6,3,11,22,4
04/10/2000,NYK,POR @ UTA,L,240,81,28,73,38.4,7,18,38.9,18,24,75.0,8,36,44,17,4,2,16,19,-2
04/09/2000,CHH,POR @ UTA,L,240,80,31,84,36.9,6,14,42.9,12,14,85.7,10,34,44,23,3,3,11,25,-16
04/07/2000,CLE,MIN @ SAC,W,240,95,35,78,44.9,3,12,25.0,22,29,75.9,13,30,43,19,8,4,14,21,1
04/05/2000,NJN,MIN @ SAC,W,240,105,44,82,53.7,6,16,37.5,11,15,73.3,12,30,42,28,7,7,17,18,4
04/02/2000,TOR,CHI @ MIL,W,240,104,39,81,48.1,10,22,45.5,16,18,88.9,9,34,43,29,5,9,12,19,21
03/31/2000,MIN,NYK @ VAN,W,240,109,44,82,53.7,9,17,52.9,12,16,75.0,8,42,50,21,9,3,15,18,24
03/28/2000,NJN,IND @ NJN,L,240,106,39,86,45.3,7,20,35.0,21,23,91.3,13,35,48,25,4,2,17,25,-5
03/26/2000,PHI,IND @ NJN,L,240,101,36,83,43.4,7,16,43.8,22,24,91.7,8,32,40,21,3,9,11,22,-10
03/23/2000,MIL,CHH @ TOR,L,240,84,27,72,37.5,7,21,33.3,23,29,79.3,10,26,36,13,9,3,18,18,-21
03/21/2000,NYK,CHH @ TOR,W,240,95,34,74,45.9,3,9,33.3,24,28,85.7,6,32,38,20,7,7,13,16,4
03/18/2000,CHH,NYK @ IND,W,240,113,42,79,53.2,5,11,45.5,24,29,82.8,6,39,45,19,4,8,12,23,14
03/17/2000,HOU,DEN @ SAS,W,240,111,42,86,48.8,6,15,40.0,21,25,84.0,10,30,40,24,10,2,11,22,9
03/15/2000,ATL,DEN @ SAS,W,240,113,41,79,51.9,7,20,35.0,24,31,77.4,7,31,38,23,6,3,10,25,6
03/14/2000,DAL,HOU @ NYK,L,240,90,31,94,33.0,5,21,23.8,23,25,92.0,19,33,52,12,9,6,20,21,-21
