,Opp,Match,Result,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
04/14/2004,CHI,NOH @ WAS,W,240,101,34,81,42.0,6,19,31.6,27,34,79.4,16,42,58,24,4,8,11,20,5
04/12/2004,PHI,NOH @ WAS,W,240,107,42,70,60.0,5,11,45.5,18,24,75.0,5,28,33,28,11,0,18,16,14
04/09/2004,NJN,NJN @ IND,W,240,90,32,76,42.1,7,16,43.8,19,20,95.0,9,25,34,24,12,2,7,21,10
04/07/2004,TOR,NJN @ IND,W,240,94,34,73,46.6,2,13,15.4,24,27,88.9,11,34,45,18,4,6,15,22,4
04/06/2004,NYK,NJN @ IND,W,240,107,41,80,51.3,6,10,60.0,19,29,65.5,13,23,36,30,12,4,13,21,21
04/04/2004,DET,MEM @ UTA,L,240,61,23,71,32.4,3,17,17.6,12,20,60.0,12,29,41,12,6,3,21,21,-18
04/02/2004,TOR,MEM @ UTA,W,240,84,30,77,39.0,1,10,10.0,23,26,88.5,16,36,52,17,7,2,15,18,20
03/31/2004,MIL,MIA @ DET,W,240,111,45,80,56.3,9,20,45.0,12,18,66.7,10,36,46,31,8,2,8,20,33
03/30/2004,MIL,MIA @ DET,L,240,86,34,80,42.5,5,17,29.4,13,15,86.7,9,24,33,20,7,4,10,22,-9
03/28/2004,MIA,CLE @ SAS,W,240,87,24,68,35.3,5,15,33.3,34,43,79.1,11,36,47,19,9,6,14,19,7
03/26/2004,ORL,NJN @ BOS,W,240,107,38,77,49.4,9,16,56.3,22,33,66.7,13,20,33,25,12,2,11,16,15
03/24/2004,DAL,NJN @ BOS,W,240,103,35,84,41.7,9,21,42.9,24,33,72.7,17,30,47,30,15,3,20,15,4
03/22/2004,CHI,LAC @ DEN,W,240,101,31,78,39.7,5,13,38.5,34,37,91.9,9,30,39,24,12,9,12,19,24
03/20/2004,MEM,LAC @ DEN,L,240,95,38,75,50.7,2,8,25.0,17,24,70.8,12,27,39,22,9,5,17,26,-4
03/19/2004,SAC,LAC @ DEN,L,240,92,32,80,40.0,3,18,16.7,25,28,89.3,11,29,40,18,14,3,11,20,-2
03/17/2004,POR,DEN @ DET,W,240,80,35,78,44.9,6,17,35.3,4,6,66.7,12,27,39,26,7,6,16,18,9
03/14/2004,CLE,PHX @ HOU,L,240,104,43,77,55.8,5,11,45.5,13,19,68.4,13,21,34,22,7,2,17,26,-3
03/12/2004,BOS,PHX @ HOU,W,240,99,38,75,50.7,8,18,44.4,15,23,65.2,11,29,40,21,11,8,15,24,18
03/09/2004,TOR,CHI @ NJN,W,265,94,33,77,42.9,8,17,47.1,20,26,76.9,15,35,50,23,11,0,19,17,10
03/07/2004,DEN,PHX @ DAL,W,240,103,37,74,50.0,6,15,40.0,23,31,74.2,9,28,37,30,7,3,17,21,9
03/05/2004,UTA,IND @ UTA,W,240,96,28,58,48.3,6,12,50.0,34,38,89.5,4,25,29,21,9,3,16,25,8
03/03/2004,LAC,IND @ UTA,W,265,101,34,76,44.7,11,22,50.0,22,28,78.6,14,29,43,24,8,7,21,12,7
03/02/2004,GSW,IND @ UTA,W,240,96,31,76,40.8,8,20,40.0,26,36,72.2,9,39,48,25,10,4,11,29,8
02/28/2004,PHI,NOH @ WAS,W,240,81,33,78,42.3,3,16,18.8,12,19,63.2,11,27,38,23,11,4,12,22,7
02/27/2004,NOH,PHX @ SEA,L,240,77,28,78,35.9,4,14,28.6,17,23,73.9,10,26,36,19,8,4,8,20,-12
02/24/2004,GSW,GSW @ IND,W,240,107,44,85,51.8,4,13,30.8,15,20,75.0,12,32,44,32,7,9,9,18,11
02/22/2004,UTA,GSW @ IND,W,240,94,26,57,45.6,2,8,25.0,40,50,80.0,11,27,38,22,7,13,16,30,14
02/20/2004,WAS,MIN @ DET,W,240,96,32,67,47.8,7,15,46.7,25,32,78.1,14,28,42,21,9,6,22,26,9
