,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Reggie Bullock,41:36,3.0,7.0,42.9,2.0,6.0,33.3,1.0,2.0,50.0,0.0,4.0,4.0,1.0,2.0,1.0,0.0,3.0,9.0,7.0,10/27/2022,Brooklyn Nets,22.5
Dorian Finney-Smith,39:37,2.0,7.0,28.6,1.0,6.0,16.7,1.0,2.0,50.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,4.0,6.0,0.0,10/27/2022,Brooklyn Nets,11.25
JaVale McGee,11:56,2.0,5.0,40.0,0.0,0.0,0.0,4.0,4.0,100.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,8.0,-8.0,10/27/2022,Brooklyn Nets,10.25
Spencer Dinwiddie,27:39,4.0,8.0,50.0,3.0,5.0,60.0,0.0,0.0,0.0,0.0,3.0,3.0,5.0,1.0,0.0,2.0,3.0,11.0,-20.0,10/27/2022,Brooklyn Nets,24.75
Luka Doncic,40:30,14.0,28.0,50.0,2.0,6.0,33.3,11.0,13.0,84.6,1.0,10.0,11.0,14.0,3.0,0.0,5.0,2.0,41.0,20.0,10/27/2022,Brooklyn Nets,80.25
Tim Hardaway Jr.,30:17,6.0,13.0,46.2,4.0,8.0,50.0,2.0,2.0,100.0,0.0,2.0,2.0,1.0,0.0,2.0,1.0,1.0,18.0,-1.0,10/27/2022,Brooklyn Nets,27.5
Christian Wood,24:23,3.0,5.0,60.0,2.0,2.0,100.0,3.0,4.0,75.0,0.0,6.0,6.0,0.0,0.0,1.0,3.0,5.0,11.0,2.0,10/27/2022,Brooklyn Nets,20.0
Maxi Kleber,32:54,4.0,5.0,80.0,3.0,4.0,75.0,4.0,6.0,66.7,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,15.0,15.0,10/27/2022,Brooklyn Nets,18.75
Josh Green,13:21,3.0,3.0,100.0,3.0,3.0,100.0,1.0,2.0,50.0,1.0,3.0,4.0,1.0,1.0,0.0,1.0,2.0,10.0,3.0,10/27/2022,Brooklyn Nets,19.5
Facundo Campazzo,2:47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,10/27/2022,Brooklyn Nets,3.5
