,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Reggie Bullock,40:46,5.0,11.0,45.5,4.0,10.0,40.0,1.0,1.0,100.0,1.0,3.0,4.0,2.0,3.0,0.0,0.0,2.0,15.0,15.0,05/06/2022,Phoenix Suns,31.0
Dorian Finney-Smith,41:25,5.0,15.0,33.3,4.0,11.0,36.4,0.0,0.0,0.0,2.0,2.0,4.0,0.0,3.0,0.0,2.0,1.0,14.0,6.0,05/06/2022,Phoenix Suns,26.0
Dwight Powell,10:11,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,1.0,1.0,0.0,0.0,2.0,2.0,5.0,05/06/2022,Phoenix Suns,10.5
Jalen Brunson,36:22,10.0,21.0,47.6,1.0,5.0,20.0,7.0,7.0,100.0,0.0,4.0,4.0,5.0,1.0,0.0,1.0,1.0,28.0,7.0,05/06/2022,Phoenix Suns,42.5
Luka Doncic,34:08,11.0,25.0,44.0,2.0,7.0,28.6,2.0,5.0,40.0,3.0,10.0,13.0,9.0,2.0,0.0,5.0,5.0,26.0,20.0,05/06/2022,Phoenix Suns,58.25
Maxi Kleber,32:53,6.0,9.0,66.7,2.0,4.0,50.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,0.0,3.0,0.0,2.0,14.0,7.0,05/06/2022,Phoenix Suns,30.75
Spencer Dinwiddie,24:06,2.0,7.0,28.6,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,1.0,1.0,0.0,2.0,4.0,-6.0,05/06/2022,Phoenix Suns,19.0
Davis Bertans,7:16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,05/06/2022,Phoenix Suns,0.0
Frank Ntilikina,12:29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,-8.0,05/06/2022,Phoenix Suns,2.0
Sterling Brown,0:12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,05/06/2022,Phoenix Suns,0.0
Trey Burke,0:12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,05/06/2022,Phoenix Suns,0.0
