,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Reggie Bullock,16:14,2.0,5.0,40.0,2.0,4.0,50.0,1.0,1.0,100.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,7.0,2.0,10/05/2022,Oklahoma City Thunder,12.5
Dorian Finney-Smith,16:44,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,10/05/2022,Oklahoma City Thunder,4.0
Dwight Powell,18:45,3.0,5.0,60.0,0.0,1.0,0.0,7.0,7.0,100.0,2.0,3.0,5.0,0.0,2.0,0.0,3.0,3.0,13.0,-3.0,10/05/2022,Oklahoma City Thunder,21.75
Josh Green,22:47,4.0,5.0,80.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,0.0,4.0,2.0,9.0,0.0,10/05/2022,Oklahoma City Thunder,18.75
Spencer Dinwiddie,16:14,3.0,6.0,50.0,1.0,2.0,50.0,2.0,2.0,100.0,0.0,2.0,2.0,3.0,2.0,0.0,4.0,0.0,9.0,2.0,10/05/2022,Oklahoma City Thunder,18.5
Christian Wood,25:17,7.0,13.0,53.8,2.0,4.0,50.0,0.0,0.0,0.0,2.0,11.0,13.0,1.0,0.0,0.0,2.0,3.0,16.0,-7.0,10/05/2022,Oklahoma City Thunder,33.75
Jaden Hardy,23:43,8.0,16.0,50.0,4.0,9.0,44.4,1.0,2.0,50.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,3.0,21.0,-9.0,10/05/2022,Oklahoma City Thunder,25.75
Frank Ntilikina,12:18,1.0,3.0,33.3,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,-12.0,10/05/2022,Oklahoma City Thunder,5.0
McKinley Wright IV,22:11,3.0,6.0,50.0,0.0,1.0,0.0,2.0,2.0,100.0,1.0,1.0,2.0,10.0,1.0,0.0,0.0,2.0,8.0,11.0,10/05/2022,Oklahoma City Thunder,27.5
Theo Pinson,14:49,2.0,6.0,33.3,1.0,4.0,25.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,2.0,5.0,4.0,10/05/2022,Oklahoma City Thunder,9.5
Tyler Dorsey,11:33,0.0,6.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,10/05/2022,Oklahoma City Thunder,5.0
Tyler Hall,14:19,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,9.0,10/05/2022,Oklahoma City Thunder,7.75
Marcus Bingham Jr.,4:41,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0,-2.0,10/05/2022,Oklahoma City Thunder,6.25
Mouhamadou Gueye,12:00,1.0,2.0,50.0,0.0,0.0,0.0,2.0,2.0,100.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,3.0,4.0,4.0,10/05/2022,Oklahoma City Thunder,8.75
DJ Stewart,8:25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,10/05/2022,Oklahoma City Thunder,3.25
