,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Reggie Bullock,35:55,4.0,12.0,33.3,3.0,10.0,30.0,1.0,1.0,100.0,0.0,3.0,3.0,2.0,1.0,0.0,0.0,4.0,12.0,-27.0,05/18/2022,Golden State Warriors,22.25
Dorian Finney-Smith,33:49,2.0,6.0,33.3,1.0,3.0,33.3,0.0,0.0,0.0,5.0,2.0,7.0,0.0,0.0,0.0,2.0,4.0,5.0,-22.0,05/18/2022,Golden State Warriors,13.25
Dwight Powell,14:14,1.0,2.0,50.0,0.0,0.0,0.0,1.0,2.0,50.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,3.0,-8.0,05/18/2022,Golden State Warriors,8.75
Jalen Brunson,31:43,6.0,16.0,37.5,0.0,5.0,0.0,2.0,4.0,50.0,1.0,3.0,4.0,4.0,1.0,0.0,1.0,1.0,14.0,-11.0,05/18/2022,Golden State Warriors,26.5
Luka Doncic,34:53,6.0,18.0,33.3,3.0,10.0,30.0,5.0,8.0,62.5,0.0,7.0,7.0,4.0,1.0,0.0,7.0,1.0,20.0,-30.0,05/18/2022,Golden State Warriors,34.75
Maxi Kleber,18:56,1.0,4.0,25.0,1.0,4.0,25.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,-8.0,05/18/2022,Golden State Warriors,7.25
Spencer Dinwiddie,23:35,5.0,11.0,45.5,3.0,7.0,42.9,4.0,5.0,80.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,17.0,-21.0,05/18/2022,Golden State Warriors,22.25
Davis Bertans,13:22,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,-5.0,05/18/2022,Golden State Warriors,5.25
Frank Ntilikina,10:16,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-6.0,05/18/2022,Golden State Warriors,1.25
Josh Green,8:08,1.0,3.0,33.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,05/18/2022,Golden State Warriors,3.25
Trey Burke,5:03,3.0,4.0,75.0,0.0,1.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0,3.0,05/18/2022,Golden State Warriors,10.0
Marquese Chriss,5:03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,05/18/2022,Golden State Warriors,1.25
Sterling Brown,5:03,2.0,4.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,1.0,2.0,0.0,4.0,3.0,05/18/2022,Golden State Warriors,10.75
