,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Reggie Bullock,37:49,2.0,5.0,40.0,2.0,5.0,40.0,1.0,1.0,100.0,2.0,2.0,4.0,1.0,0.0,0.0,2.0,4.0,7.0,-20.0,10/29/2022,Oklahoma City Thunder,13.5
Dorian Finney-Smith,35:00,5.0,15.0,33.3,3.0,9.0,33.3,0.0,0.0,0.0,4.0,1.0,5.0,1.0,0.0,2.0,1.0,4.0,13.0,-7.0,10/29/2022,Oklahoma City Thunder,25.75
Dwight Powell,18:28,5.0,7.0,71.4,0.0,1.0,0.0,3.0,3.0,100.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,13.0,7.0,10/29/2022,Oklahoma City Thunder,15.5
Spencer Dinwiddie,35:27,8.0,13.0,61.5,2.0,6.0,33.3,2.0,3.0,66.7,0.0,2.0,2.0,2.0,1.0,0.0,2.0,3.0,20.0,2.0,10/29/2022,Oklahoma City Thunder,27.5
Luka Doncic,40:00,8.0,23.0,34.8,0.0,6.0,0.0,15.0,19.0,78.9,2.0,14.0,16.0,10.0,1.0,0.0,3.0,6.0,31.0,-25.0,10/29/2022,Oklahoma City Thunder,66.5
Tim Hardaway Jr.,22:11,2.0,7.0,28.6,1.0,3.0,33.3,3.0,4.0,75.0,0.0,2.0,2.0,1.0,1.0,0.0,2.0,3.0,8.0,3.0,10/29/2022,Oklahoma City Thunder,13.5
Christian Wood,28:45,5.0,10.0,50.0,0.0,2.0,0.0,1.0,2.0,50.0,1.0,6.0,7.0,0.0,0.0,1.0,3.0,5.0,11.0,-7.0,10/29/2022,Oklahoma City Thunder,20.25
Maxi Kleber,28:28,1.0,8.0,12.5,0.0,6.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,0.0,1.0,2.0,1.0,2.0,2.0,-8.0,10/29/2022,Oklahoma City Thunder,13.75
Josh Green,15:09,2.0,5.0,40.0,0.0,2.0,0.0,2.0,2.0,100.0,2.0,3.0,5.0,1.0,4.0,0.0,2.0,0.0,6.0,24.0,10/29/2022,Oklahoma City Thunder,20.75
Jaden Hardy,3:43,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,10/29/2022,Oklahoma City Thunder,2.75
