,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Reggie Bullock,14:39,2.0,4.0,50.0,1.0,3.0,33.3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,-4.0,10/07/2022,Orlando Magic,8.25
Dorian Finney-Smith,15:00,2.0,4.0,50.0,2.0,3.0,66.7,2.0,2.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,8.0,3.0,10/07/2022,Orlando Magic,10.5
JaVale McGee,10:46,2.0,4.0,50.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,4.0,-9.0,10/07/2022,Orlando Magic,9.0
Jaden Hardy,19:38,2.0,10.0,20.0,1.0,5.0,20.0,1.0,2.0,50.0,0.0,3.0,3.0,2.0,0.0,0.0,1.0,5.0,6.0,5.0,10/07/2022,Orlando Magic,12.75
Luka Doncic,17:48,6.0,8.0,75.0,3.0,5.0,60.0,1.0,2.0,50.0,0.0,3.0,3.0,5.0,1.0,1.0,2.0,0.0,16.0,14.0,10/07/2022,Orlando Magic,31.75
Christian Wood,19:27,8.0,12.0,66.7,3.0,6.0,50.0,4.0,4.0,100.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,23.0,10.0,10/07/2022,Orlando Magic,28.0
Spencer Dinwiddie,18:03,1.0,3.0,33.3,0.0,1.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,2.0,4.0,-1.0,10/07/2022,Orlando Magic,13.5
Tim Hardaway Jr.,14:41,2.0,6.0,33.3,1.0,5.0,20.0,3.0,3.0,100.0,0.0,4.0,4.0,2.0,0.0,0.0,1.0,0.0,8.0,6.0,10/07/2022,Orlando Magic,16.0
Maxi Kleber,12:18,2.0,3.0,66.7,1.0,2.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,5.0,5.0,10/07/2022,Orlando Magic,10.25
Josh Green,14:42,1.0,4.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,1.0,0.0,2.0,1.0,2.0,-11.0,10/07/2022,Orlando Magic,8.25
Dwight Powell,12:32,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,10/07/2022,Orlando Magic,5.0
Frank Ntilikina,11:17,2.0,5.0,40.0,1.0,3.0,33.3,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,-6.0,10/07/2022,Orlando Magic,6.5
Theo Pinson,11:32,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,100.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,-10.0,10/07/2022,Orlando Magic,10.25
McKinley Wright IV,13:50,1.0,3.0,33.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,-8.0,10/07/2022,Orlando Magic,10.25
Tyler Dorsey,14:43,2.0,7.0,28.6,2.0,4.0,50.0,2.0,2.0,100.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,2.0,8.0,-6.0,10/07/2022,Orlando Magic,15.25
Tyler Hall,10:21,2.0,6.0,33.3,2.0,6.0,33.3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,6.0,-3.0,10/07/2022,Orlando Magic,9.25
Mouhamadou Gueye,8:43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,-3.0,10/07/2022,Orlando Magic,5.5
