,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Score
Reggie Bullock,45:11,4.0,7.0,57.1,3.0,5.0,60.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,1.0,0.0,0.0,2.0,11.0,13.0,04/18/2022,25.5
Dorian Finney-Smith,42:15,3.0,11.0,27.3,3.0,9.0,33.3,0.0,0.0,0.0,0.0,6.0,6.0,2.0,0.0,1.0,0.0,5.0,9.0,12.0,04/18/2022,23.0
Dwight Powell,15:39,1.0,2.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,2.0,6.0,04/18/2022,5.25
Jalen Brunson,42:29,15.0,25.0,60.0,6.0,10.0,60.0,5.0,7.0,71.4,0.0,8.0,8.0,5.0,2.0,0.0,0.0,0.0,41.0,15.0,04/18/2022,65.5
Spencer Dinwiddie,39:33,6.0,18.0,33.3,1.0,6.0,16.7,4.0,4.0,100.0,1.0,3.0,4.0,6.0,2.0,0.0,3.0,4.0,17.0,6.0,04/18/2022,34.0
Maxi Kleber,31:36,8.0,11.0,72.7,8.0,11.0,72.7,1.0,2.0,50.0,1.0,5.0,6.0,3.0,0.0,0.0,0.0,2.0,25.0,0.0,04/18/2022,41.0
Trey Burke,4:37,1.0,3.0,33.3,1.0,2.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,-5.0,04/18/2022,4.75
Josh Green,5:41,1.0,5.0,20.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,-5.0,04/18/2022,3.5
Davis Bertans,12:59,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,-12.0,04/18/2022,2.75
