,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Gordon Hayward,32:47,4.0,11.0,36.4,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,6.0,0.0,0.0,5.0,3.0,8.0,14.0,10/24/2021,Brooklyn Nets,18.25
Miles Bridges,35:12,9.0,16.0,56.3,3.0,5.0,60.0,11.0,12.0,91.7,4.0,5.0,9.0,2.0,2.0,1.0,0.0,2.0,32.0,20.0,10/24/2021,Brooklyn Nets,53.75
Mason Plumlee,27:60,2.0,2.0,100.0,0.0,0.0,0.0,1.0,4.0,25.0,0.0,6.0,6.0,2.0,3.0,2.0,1.0,1.0,5.0,-3.0,10/24/2021,Brooklyn Nets,25.0
Kelly Oubre Jr.,22:52,4.0,13.0,30.8,1.0,5.0,20.0,0.0,0.0,0.0,4.0,4.0,8.0,1.0,1.0,0.0,1.0,4.0,9.0,13.0,10/24/2021,Brooklyn Nets,22.5
LaMelo Ball,26:03,8.0,18.0,44.4,1.0,6.0,16.7,1.0,1.0,100.0,0.0,5.0,5.0,5.0,0.0,1.0,0.0,3.0,18.0,13.0,10/24/2021,Brooklyn Nets,34.25
P.J. Washington,25:47,2.0,6.0,33.3,1.0,5.0,20.0,0.0,0.0,0.0,0.0,6.0,6.0,1.0,2.0,0.0,2.0,2.0,5.0,15.0,10/24/2021,Brooklyn Nets,17.5
Cody Martin,32:26,4.0,8.0,50.0,2.0,3.0,66.7,2.0,2.0,100.0,0.0,3.0,3.0,5.0,1.0,0.0,1.0,1.0,12.0,5.0,10/24/2021,Brooklyn Nets,25.75
Ish Smith,21:09,7.0,16.0,43.8,1.0,1.0,100.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,1.0,1.0,1.0,0.0,15.0,3.0,10/24/2021,Brooklyn Nets,30.0
Jalen McDaniels,11:44,3.0,3.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,10/24/2021,Brooklyn Nets,10.75
JT Thor,0:48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10/24/2021,Brooklyn Nets,0.0
Vernon Carey Jr.,0:48,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10/24/2021,Brooklyn Nets,1.25
Kai Jones,0:48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10/24/2021,Brooklyn Nets,0.0
Nick Richards,0:48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10/24/2021,Brooklyn Nets,0.0
James Bouknight,0:48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10/24/2021,Brooklyn Nets,0.0
