,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Miles Bridges,36:08,9.0,15.0,60.0,4.0,9.0,44.4,4.0,6.0,66.7,4.0,7.0,11.0,4.0,0.0,1.0,2.0,2.0,26.0,8.0,03/25/2022,Utah Jazz,48.75
P.J. Washington,32:47,2.0,10.0,20.0,0.0,4.0,0.0,2.0,2.0,100.0,1.0,0.0,1.0,5.0,2.0,2.0,3.0,1.0,6.0,0.0,03/25/2022,Utah Jazz,21.25
Mason Plumlee,16:18,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,4.0,7.0,11.0,4.0,0.0,0.0,1.0,3.0,1.0,5.0,03/25/2022,Utah Jazz,20.25
Terry Rozier,34:08,9.0,20.0,45.0,5.0,8.0,62.5,2.0,2.0,100.0,0.0,4.0,4.0,1.0,1.0,0.0,0.0,2.0,25.0,7.0,03/25/2022,Utah Jazz,36.0
LaMelo Ball,33:37,9.0,22.0,40.9,2.0,6.0,33.3,1.0,1.0,100.0,1.0,3.0,4.0,5.0,2.0,0.0,2.0,4.0,21.0,4.0,03/25/2022,Utah Jazz,37.5
Cody Martin,24:60,1.0,3.0,33.3,0.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,5.0,2.0,0.0,0.0,1.0,0.0,2.0,-1.0,03/25/2022,Utah Jazz,10.75
Kelly Oubre Jr.,17:32,2.0,4.0,50.0,1.0,2.0,50.0,1.0,2.0,50.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,6.0,-9.0,03/25/2022,Utah Jazz,10.25
Montrezl Harrell,19:28,4.0,6.0,66.7,0.0,0.0,0.0,1.0,2.0,50.0,2.0,2.0,4.0,3.0,0.0,0.0,0.0,1.0,9.0,-2.0,03/25/2022,Utah Jazz,18.5
Jalen McDaniels,10:15,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,3.0,03/25/2022,Utah Jazz,7.5
Isaiah Thomas,14:48,4.0,6.0,66.7,1.0,3.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,9.0,15.0,03/25/2022,Utah Jazz,13.5
