,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Gordon Hayward,26:39,4.0,13.0,30.8,1.0,5.0,20.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,1.0,0.0,0.0,9.0,-29.0,12/19/2021,Phoenix Suns,18.5
Miles Bridges,32:19,10.0,16.0,62.5,2.0,6.0,33.3,4.0,4.0,100.0,2.0,3.0,5.0,0.0,2.0,0.0,1.0,0.0,26.0,-21.0,12/19/2021,Phoenix Suns,36.75
Mason Plumlee,16:09,1.0,3.0,33.3,0.0,0.0,0.0,2.0,2.0,100.0,3.0,6.0,9.0,4.0,0.0,0.0,0.0,3.0,4.0,-21.0,12/19/2021,Phoenix Suns,21.25
Terry Rozier,21:26,2.0,10.0,20.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,4.0,-24.0,12/19/2021,Phoenix Suns,7.25
LaMelo Ball,24:45,2.0,12.0,16.7,1.0,6.0,16.7,4.0,4.0,100.0,5.0,5.0,10.0,7.0,2.0,1.0,2.0,2.0,9.0,-22.0,12/19/2021,Phoenix Suns,37.5
P.J. Washington,23:18,4.0,13.0,30.8,2.0,9.0,22.2,3.0,4.0,75.0,0.0,1.0,1.0,4.0,2.0,0.0,0.0,0.0,13.0,-14.0,12/19/2021,Phoenix Suns,25.25
Kelly Oubre Jr.,23:24,6.0,15.0,40.0,1.0,7.0,14.3,5.0,6.0,83.3,1.0,4.0,5.0,0.0,1.0,0.0,0.0,1.0,18.0,-7.0,12/19/2021,Phoenix Suns,26.75
Ish Smith,24:20,2.0,6.0,33.3,1.0,2.0,50.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,1.0,4.0,4.0,5.0,-12.0,12/19/2021,Phoenix Suns,14.5
Jalen McDaniels,27:05,2.0,5.0,40.0,1.0,2.0,50.0,5.0,6.0,83.3,1.0,2.0,3.0,2.0,2.0,0.0,1.0,0.0,10.0,-7.0,12/19/2021,Phoenix Suns,20.75
James Bouknight,12:00,1.0,5.0,20.0,1.0,3.0,33.3,1.0,2.0,50.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,4.0,-3.0,12/19/2021,Phoenix Suns,10.0
Nick Richards,8:35,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0,0.0,1.0,4.0,5.0,12/19/2021,Phoenix Suns,16.75
