,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Kelly Oubre Jr.,30:50,2.0,9.0,22.2,1.0,6.0,16.7,0.0,0.0,0.0,0.0,3.0,3.0,1.0,3.0,0.0,1.0,2.0,5.0,-4.0,12/20/2021,Utah Jazz,16.25
Miles Bridges,36:50,8.0,20.0,40.0,2.0,9.0,22.2,3.0,3.0,100.0,1.0,10.0,11.0,4.0,1.0,0.0,5.0,3.0,21.0,-4.0,12/20/2021,Utah Jazz,41.25
Mason Plumlee,26:05,2.0,4.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,7.0,9.0,2.0,1.0,1.0,1.0,3.0,4.0,0.0,12/20/2021,Utah Jazz,21.75
Terry Rozier,33:32,7.0,19.0,36.8,4.0,10.0,40.0,2.0,2.0,100.0,0.0,6.0,6.0,4.0,0.0,0.0,0.0,2.0,20.0,-8.0,12/20/2021,Utah Jazz,35.5
LaMelo Ball,32:45,8.0,20.0,40.0,3.0,7.0,42.9,2.0,2.0,100.0,2.0,4.0,6.0,11.0,0.0,1.0,4.0,6.0,21.0,-14.0,12/20/2021,Utah Jazz,46.5
Jalen McDaniels,26:00,6.0,8.0,75.0,2.0,2.0,100.0,0.0,0.0,0.0,1.0,4.0,5.0,0.0,1.0,2.0,1.0,5.0,14.0,-13.0,12/20/2021,Utah Jazz,26.75
P.J. Washington,19:41,2.0,7.0,28.6,2.0,5.0,40.0,0.0,0.0,0.0,1.0,3.0,4.0,1.0,0.0,0.0,0.0,2.0,6.0,-15.0,12/20/2021,Utah Jazz,13.5
Nick Richards,11:03,2.0,5.0,40.0,0.0,0.0,0.0,2.0,2.0,100.0,4.0,1.0,5.0,1.0,0.0,0.0,0.0,1.0,6.0,3.0,12/20/2021,Utah Jazz,13.75
Ish Smith,12:57,1.0,6.0,16.7,1.0,2.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,2.0,12/20/2021,Utah Jazz,7.75
James Bouknight,10:17,1.0,3.0,33.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,3.0,12/20/2021,Utah Jazz,6.25
