,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Miles Bridges,32:15,7.0,12.0,58.3,0.0,4.0,0.0,1.0,2.0,50.0,2.0,3.0,5.0,9.0,2.0,1.0,1.0,2.0,15.0,-6.0,03/23/2022,New York Knicks,40.25
P.J. Washington,26:58,4.0,10.0,40.0,2.0,7.0,28.6,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,10.0,-15.0,03/23/2022,New York Knicks,22.5
Mason Plumlee,27:15,3.0,4.0,75.0,0.0,0.0,0.0,1.0,3.0,33.3,5.0,4.0,9.0,2.0,0.0,0.0,0.0,2.0,7.0,-3.0,03/23/2022,New York Knicks,21.25
Terry Rozier,38:56,6.0,16.0,37.5,3.0,8.0,37.5,3.0,3.0,100.0,1.0,2.0,3.0,3.0,0.0,1.0,4.0,1.0,18.0,-7.0,03/23/2022,New York Knicks,27.75
LaMelo Ball,38:37,13.0,23.0,56.5,6.0,14.0,42.9,0.0,0.0,0.0,1.0,8.0,9.0,5.0,1.0,0.0,4.0,5.0,32.0,-12.0,03/23/2022,New York Knicks,53.75
Cody Martin,25:37,2.0,7.0,28.6,0.0,4.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0,3.0,0.0,1.0,0.0,1.0,4.0,-18.0,03/23/2022,New York Knicks,18.0
Montrezl Harrell,13:04,2.0,2.0,100.0,0.0,0.0,0.0,1.0,2.0,50.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,5.0,-10.0,03/23/2022,New York Knicks,7.5
Kelly Oubre Jr.,5:16,1.0,3.0,33.3,0.0,1.0,0.0,1.0,1.0,100.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,-12.0,03/23/2022,New York Knicks,6.75
Isaiah Thomas,12:29,2.0,9.0,22.2,1.0,6.0,16.7,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,5.0,2.0,03/23/2022,New York Knicks,9.75
Jalen McDaniels,17:13,2.0,3.0,66.7,1.0,2.0,50.0,2.0,4.0,50.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,4.0,7.0,0.0,03/23/2022,New York Knicks,13.75
JT Thor,1:10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,03/23/2022,New York Knicks,0.0
Nick Richards,1:10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,03/23/2022,New York Knicks,0.0
