,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Kent Bazemore,22:29,0.0,4.0,0.0,0.0,2.0,0.0,2.0,2.0,100.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,1.0,2.0,-12.0,11/04/2021,Oklahoma City Thunder,9.5
Anthony Davis,38:07,11.0,20.0,55.0,0.0,1.0,0.0,7.0,9.0,77.8,6.0,12.0,18.0,5.0,1.0,2.0,3.0,4.0,29.0,-14.0,11/04/2021,Oklahoma City Thunder,63.5
DeAndre Jordan,14:08,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,11/04/2021,Oklahoma City Thunder,4.25
Avery Bradley,31:41,4.0,7.0,57.1,1.0,2.0,50.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,1.0,0.0,1.0,4.0,9.0,-5.0,11/04/2021,Oklahoma City Thunder,16.25
Russell Westbrook,34:39,10.0,23.0,43.5,3.0,6.0,50.0,4.0,4.0,100.0,1.0,5.0,6.0,5.0,0.0,0.0,4.0,2.0,27.0,6.0,11/04/2021,Oklahoma City Thunder,41.5
Rajon Rondo,15:02,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,1.0,0.0,3.0,2.0,0.0,-7.0,11/04/2021,Oklahoma City Thunder,9.0
Wayne Ellington,8:30,1.0,6.0,16.7,1.0,5.0,20.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,-3.0,11/04/2021,Oklahoma City Thunder,7.5
Carmelo Anthony,31:52,8.0,18.0,44.4,5.0,10.0,50.0,0.0,0.0,0.0,2.0,4.0,6.0,2.0,2.0,1.0,1.0,3.0,21.0,1.0,11/04/2021,Oklahoma City Thunder,39.5
Dwight Howard,7:56,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,2.0,1.0,0.0,0.0,2.0,8.0,11/04/2021,Oklahoma City Thunder,13.0
Malik Monk,13:28,1.0,3.0,33.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,6.0,11/04/2021,Oklahoma City Thunder,6.25
Austin Reaves,22:08,3.0,6.0,50.0,2.0,5.0,40.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,2.0,8.0,0.0,11/04/2021,Oklahoma City Thunder,13.5
