,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Austin Reaves,33:03,4.0,7.0,57.1,3.0,6.0,50.0,6.0,6.0,100.0,0.0,4.0,4.0,2.0,1.0,1.0,2.0,2.0,17.0,-10.0,03/09/2022,Houston Rockets,29.5
Stanley Johnson,24:45,2.0,3.0,66.7,1.0,1.0,100.0,0.0,2.0,0.0,0.0,2.0,2.0,1.0,3.0,0.0,1.0,3.0,5.0,7.0,03/09/2022,Houston Rockets,15.0
LeBron James,45:16,9.0,26.0,34.6,1.0,9.0,11.1,4.0,6.0,66.7,2.0,12.0,14.0,12.0,1.0,4.0,5.0,1.0,23.0,-17.0,03/09/2022,Houston Rockets,66.5
Malik Monk,39:35,8.0,13.0,61.5,4.0,8.0,50.0,0.0,0.0,0.0,1.0,5.0,6.0,1.0,2.0,0.0,1.0,3.0,20.0,-4.0,03/09/2022,Houston Rockets,34.5
Russell Westbrook,39:49,11.0,21.0,52.4,1.0,3.0,33.3,7.0,8.0,87.5,3.0,5.0,8.0,6.0,0.0,1.0,2.0,2.0,30.0,-2.0,03/09/2022,Houston Rockets,50.5
Avery Bradley,19:57,2.0,6.0,33.3,1.0,5.0,20.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,1.0,0.0,1.0,1.0,5.0,1.0,03/09/2022,Houston Rockets,10.75
D.J. Augustin,21:40,6.0,9.0,66.7,4.0,7.0,57.1,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,16.0,-4.0,03/09/2022,Houston Rockets,22.75
Kent Bazemore,8:36,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,3.0,2.0,0.0,-6.0,03/09/2022,Houston Rockets,1.0
Carmelo Anthony,30:06,5.0,13.0,38.5,3.0,7.0,42.9,0.0,0.0,0.0,1.0,5.0,6.0,2.0,1.0,1.0,1.0,5.0,13.0,-14.0,03/09/2022,Houston Rockets,28.5
Wenyen Gabriel,2:13,0.0,1.0,0.0,0.0,1.0,0.0,1.0,4.0,25.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,03/09/2022,Houston Rockets,3.5
