,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Austin Reaves,27:07,3.0,6.0,50.0,1.0,4.0,25.0,2.0,2.0,100.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,3.0,9.0,7.0,03/19/2022,Washington Wizards,17.0
Stanley Johnson,25:25,5.0,9.0,55.6,0.0,2.0,0.0,2.0,2.0,100.0,0.0,4.0,4.0,3.0,1.0,0.0,0.0,2.0,12.0,-3.0,03/19/2022,Washington Wizards,23.5
LeBron James,35:53,16.0,29.0,55.2,4.0,10.0,40.0,2.0,3.0,66.7,2.0,8.0,10.0,6.0,0.0,0.0,2.0,3.0,38.0,1.0,03/19/2022,Washington Wizards,60.5
Malik Monk,27:48,6.0,9.0,66.7,3.0,5.0,60.0,2.0,2.0,100.0,0.0,2.0,2.0,3.0,0.0,0.0,2.0,2.0,17.0,16.0,03/19/2022,Washington Wizards,24.5
Russell Westbrook,36:37,10.0,15.0,66.7,2.0,3.0,66.7,0.0,0.0,0.0,2.0,8.0,10.0,8.0,1.0,1.0,5.0,3.0,22.0,-1.0,03/19/2022,Washington Wizards,49.0
Talen Horton-Tucker,16:42,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,2.0,2.0,0.0,-12.0,03/19/2022,Washington Wizards,7.25
Carmelo Anthony,23:04,5.0,10.0,50.0,3.0,6.0,50.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,3.0,13.0,-7.0,03/19/2022,Washington Wizards,19.5
Wenyen Gabriel,11:38,1.0,3.0,33.3,0.0,0.0,0.0,2.0,2.0,100.0,2.0,2.0,4.0,0.0,0.0,0.0,1.0,4.0,4.0,-7.0,03/19/2022,Washington Wizards,8.5
D.J. Augustin,17:53,1.0,3.0,33.3,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,-17.0,03/19/2022,Washington Wizards,2.0
Avery Bradley,17:53,1.0,2.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,-17.0,03/19/2022,Washington Wizards,4.5
