,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Austin Reaves,25:24,2.0,4.0,50.0,1.0,2.0,50.0,5.0,6.0,83.3,0.0,4.0,4.0,0.0,1.0,0.0,1.0,0.0,10.0,-32.0,03/13/2022,Phoenix Suns,17.0
Stanley Johnson,10:52,0.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,100.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,2.0,2.0,-20.0,03/13/2022,Phoenix Suns,7.25
LeBron James,30:12,10.0,20.0,50.0,5.0,11.0,45.5,6.0,7.0,85.7,0.0,7.0,7.0,6.0,0.0,1.0,4.0,0.0,31.0,-16.0,03/13/2022,Phoenix Suns,51.25
Malik Monk,27:07,5.0,10.0,50.0,2.0,4.0,50.0,1.0,1.0,100.0,2.0,2.0,4.0,4.0,1.0,0.0,3.0,1.0,13.0,-35.0,03/13/2022,Phoenix Suns,25.5
Russell Westbrook,28:32,5.0,10.0,50.0,0.0,2.0,0.0,3.0,4.0,75.0,1.0,1.0,2.0,2.0,0.0,0.0,4.0,1.0,13.0,-6.0,03/13/2022,Phoenix Suns,16.5
Talen Horton-Tucker,22:07,1.0,8.0,12.5,0.0,4.0,0.0,1.0,2.0,50.0,0.0,2.0,2.0,3.0,0.0,1.0,3.0,1.0,3.0,-21.0,03/13/2022,Phoenix Suns,10.5
Carmelo Anthony,18:05,6.0,11.0,54.5,4.0,7.0,57.1,2.0,4.0,50.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,18.0,-15.0,03/13/2022,Phoenix Suns,22.75
Wenyen Gabriel,12:08,1.0,3.0,33.3,0.0,0.0,0.0,3.0,5.0,60.0,2.0,1.0,3.0,2.0,0.0,0.0,1.0,1.0,5.0,0.0,03/13/2022,Phoenix Suns,11.25
Avery Bradley,25:14,3.0,5.0,60.0,3.0,3.0,100.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,9.0,-5.0,03/13/2022,Phoenix Suns,11.25
Dwight Howard,16:34,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,2.0,0.0,0.0,0.0,2.0,2.0,-11.0,03/13/2022,Phoenix Suns,11.25
D.J. Augustin,8:58,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,5.0,03/13/2022,Phoenix Suns,6.25
Wayne Ellington,8:44,2.0,3.0,66.7,1.0,2.0,50.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,5.0,4.0,03/13/2022,Phoenix Suns,11.0
Kent Bazemore,6:03,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,7.0,03/13/2022,Phoenix Suns,2.0
