,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
LeBron James,37:25,11.0,22.0,50.0,3.0,7.0,42.9,5.0,7.0,71.4,1.0,11.0,12.0,5.0,2.0,0.0,3.0,1.0,30.0,-20.0,01/19/2022,Indiana Pacers,56.5
Trevor Ariza,15:06,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,-6.0,01/19/2022,Indiana Pacers,6.0
Dwight Howard,13:11,1.0,1.0,100.0,0.0,0.0,0.0,3.0,4.0,75.0,4.0,3.0,7.0,1.0,0.0,2.0,1.0,3.0,5.0,-3.0,01/19/2022,Indiana Pacers,18.75
Avery Bradley,24:23,2.0,6.0,33.3,1.0,3.0,33.3,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,5.0,-7.0,01/19/2022,Indiana Pacers,6.25
Russell Westbrook,26:36,5.0,17.0,29.4,4.0,6.0,66.7,0.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,0.0,1.0,4.0,14.0,-18.0,01/19/2022,Indiana Pacers,24.5
Stanley Johnson,16:25,1.0,3.0,33.3,0.0,1.0,0.0,2.0,2.0,100.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,4.0,2.0,01/19/2022,Indiana Pacers,9.5
Malik Monk,27:41,4.0,6.0,66.7,1.0,1.0,100.0,1.0,2.0,50.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,10.0,-3.0,01/19/2022,Indiana Pacers,14.75
Carmelo Anthony,29:33,6.0,12.0,50.0,0.0,5.0,0.0,2.0,2.0,100.0,3.0,4.0,7.0,1.0,0.0,2.0,1.0,4.0,14.0,3.0,01/19/2022,Indiana Pacers,27.75
Talen Horton-Tucker,25:03,9.0,14.0,64.3,2.0,5.0,40.0,0.0,0.0,0.0,0.0,2.0,2.0,7.0,0.0,2.0,1.0,1.0,20.0,12.0,01/19/2022,Indiana Pacers,37.5
Austin Reaves,24:38,1.0,5.0,20.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,2.0,0.0,0.0,2.0,1.0,2.0,5.0,01/19/2022,Indiana Pacers,9.0
