,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Khris Middleton,32:03,7.0,18.0,38.9,1.0,7.0,14.3,5.0,5.0,100.0,1.0,6.0,7.0,4.0,2.0,0.0,3.0,5.0,20.0,5.0,01/28/2022,New York Knicks,37.75
Giannis Antetokounmpo,34:06,12.0,19.0,63.2,2.0,6.0,33.3,12.0,16.0,75.0,3.0,10.0,13.0,5.0,1.0,0.0,4.0,5.0,38.0,19.0,01/28/2022,New York Knicks,62.75
Bobby Portis,27:17,2.0,10.0,20.0,1.0,5.0,20.0,0.0,0.0,0.0,2.0,4.0,6.0,0.0,1.0,1.0,1.0,1.0,5.0,3.0,01/28/2022,New York Knicks,16.5
Grayson Allen,30:28,4.0,8.0,50.0,3.0,7.0,42.9,4.0,4.0,100.0,2.0,5.0,7.0,2.0,2.0,0.0,0.0,1.0,15.0,20.0,01/28/2022,New York Knicks,32.25
Jrue Holiday,34:37,8.0,15.0,53.3,4.0,9.0,44.4,4.0,4.0,100.0,0.0,5.0,5.0,10.0,1.0,0.0,2.0,2.0,24.0,18.0,01/28/2022,New York Knicks,48.25
Pat Connaughton,24:13,2.0,6.0,33.3,1.0,2.0,50.0,0.0,0.0,0.0,3.0,2.0,5.0,1.0,1.0,0.0,1.0,2.0,5.0,3.0,01/28/2022,New York Knicks,14.75
George Hill,14:36,2.0,4.0,50.0,1.0,2.0,50.0,2.0,2.0,100.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,7.0,-2.0,01/28/2022,New York Knicks,17.0
Donte DiVincenzo,24:17,2.0,5.0,40.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,1.0,4.0,0.0,01/28/2022,New York Knicks,11.25
Wesley Matthews,13:56,1.0,3.0,33.3,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,8.0,01/28/2022,New York Knicks,3.25
Jordan Nwora,1:08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01/28/2022,New York Knicks,0.0
Thanasis Antetokounmpo,1:08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01/28/2022,New York Knicks,0.0
Lindell Wigginton,1:08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,01/28/2022,New York Knicks,0.0
Sandro Mamukelashvili,1:03,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,01/28/2022,New York Knicks,3.5
