,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Khris Middleton,32:01,9.0,17.0,52.9,2.0,3.0,66.7,7.0,8.0,87.5,1.0,4.0,5.0,7.0,1.0,1.0,5.0,0.0,27.0,8.0,10/25/2021,Indiana Pacers,46.25
Thanasis Antetokounmpo,19:22,4.0,5.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,2.0,0.0,2.0,5.0,8.0,12.0,10/25/2021,Indiana Pacers,14.75
Giannis Antetokounmpo,36:15,10.0,18.0,55.6,0.0,2.0,0.0,10.0,13.0,76.9,1.0,9.0,10.0,9.0,1.0,2.0,2.0,2.0,30.0,14.0,10/25/2021,Indiana Pacers,61.0
Grayson Allen,31:45,5.0,11.0,45.5,4.0,9.0,44.4,5.0,5.0,100.0,0.0,4.0,4.0,0.0,1.0,1.0,1.0,3.0,19.0,3.0,10/25/2021,Indiana Pacers,29.5
George Hill,26:32,3.0,7.0,42.9,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.0,2.0,0.0,0.0,5.0,6.0,-2.0,10/25/2021,Indiana Pacers,20.75
Pat Connaughton,31:54,4.0,9.0,44.4,3.0,7.0,42.9,2.0,3.0,66.7,2.0,5.0,7.0,2.0,1.0,0.0,1.0,0.0,13.0,2.0,10/25/2021,Indiana Pacers,27.75
Sandro Mamukelashvili,9:54,1.0,2.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,-8.0,10/25/2021,Indiana Pacers,5.75
Jordan Nwora,23:20,3.0,8.0,37.5,1.0,4.0,25.0,2.0,2.0,100.0,1.0,3.0,4.0,3.0,0.0,2.0,0.0,2.0,9.0,1.0,10/25/2021,Indiana Pacers,23.0
Justin Robinson,18:20,1.0,6.0,16.7,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,2.0,9.0,10/25/2021,Indiana Pacers,9.0
Rodney Hood,10:03,1.0,2.0,50.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,3.0,13.0,10/25/2021,Indiana Pacers,6.75
Georgios Kalaitzakis,0:33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,10/25/2021,Indiana Pacers,0.0
