,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Khris Middleton,37:00,9.0,17.0,52.9,4.0,6.0,66.7,5.0,5.0,100.0,1.0,9.0,10.0,9.0,0.0,0.0,6.0,4.0,27.0,14.0,01/08/2022,Charlotte Hornets,52.0
Giannis Antetokounmpo,36:44,11.0,20.0,55.0,3.0,6.0,50.0,18.0,20.0,90.0,2.0,10.0,12.0,3.0,1.0,2.0,3.0,5.0,43.0,-13.0,01/08/2022,Charlotte Hornets,68.5
Bobby Portis,37:15,9.0,17.0,52.9,1.0,3.0,33.3,0.0,0.0,0.0,4.0,9.0,13.0,1.0,2.0,0.0,4.0,3.0,19.0,2.0,01/08/2022,Charlotte Hornets,39.25
Jordan Nwora,30:37,1.0,11.0,9.1,1.0,6.0,16.7,0.0,0.0,0.0,1.0,2.0,3.0,2.0,0.0,1.0,1.0,1.0,3.0,-7.0,01/08/2022,Charlotte Hornets,11.75
Wesley Matthews,33:51,3.0,10.0,30.0,3.0,8.0,37.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,9.0,5.0,01/08/2022,Charlotte Hornets,17.25
Langston Galloway,16:35,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0,3.0,0.0,0.0,0.0,1.0,0.0,-12.0,01/08/2022,Charlotte Hornets,12.0
Thanasis Antetokounmpo,3:37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,4.0,01/08/2022,Charlotte Hornets,3.25
Sandro Mamukelashvili,12:10,2.0,4.0,50.0,0.0,1.0,0.0,1.0,1.0,100.0,2.0,1.0,3.0,2.0,0.0,0.0,0.0,3.0,5.0,-10.0,01/08/2022,Charlotte Hornets,11.75
Rodney Hood,18:30,0.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-15.0,01/08/2022,Charlotte Hornets,2.75
Semi Ojeleye,13:41,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,01/08/2022,Charlotte Hornets,3.75
