,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Khris Middleton,33:04,7.0,12.0,58.3,1.0,4.0,25.0,4.0,4.0,100.0,0.0,2.0,2.0,8.0,1.0,0.0,0.0,2.0,19.0,12.0,02/15/2022,Indiana Pacers,36.0
Giannis Antetokounmpo,36:07,17.0,21.0,81.0,2.0,3.0,66.7,14.0,18.0,77.8,4.0,10.0,14.0,4.0,0.0,0.0,3.0,3.0,50.0,7.0,02/15/2022,Indiana Pacers,73.0
Bobby Portis,28:14,3.0,14.0,21.4,0.0,5.0,0.0,0.0,0.0,0.0,2.0,12.0,14.0,2.0,3.0,0.0,3.0,0.0,6.0,4.0,02/15/2022,Indiana Pacers,31.0
Grayson Allen,15:59,1.0,4.0,25.0,1.0,3.0,33.3,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,3.0,1.0,02/15/2022,Indiana Pacers,7.75
Jrue Holiday,36:37,6.0,12.0,50.0,1.0,3.0,33.3,1.0,2.0,50.0,1.0,2.0,3.0,8.0,1.0,0.0,2.0,3.0,14.0,15.0,02/15/2022,Indiana Pacers,31.25
Serge Ibaka,24:08,3.0,3.0,100.0,1.0,1.0,100.0,2.0,3.0,66.7,1.0,4.0,5.0,1.0,0.0,0.0,1.0,4.0,9.0,-2.0,02/15/2022,Indiana Pacers,16.75
Jordan Nwora,26:23,4.0,9.0,44.4,1.0,4.0,25.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,1.0,0.0,2.0,2.0,9.0,7.0,02/15/2022,Indiana Pacers,18.5
Lindell Wigginton,28:14,4.0,8.0,50.0,3.0,6.0,50.0,1.0,3.0,33.3,0.0,2.0,2.0,1.0,1.0,0.0,2.0,1.0,12.0,1.0,02/15/2022,Indiana Pacers,18.5
Sandro Mamukelashvili,10:20,3.0,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,02/15/2022,Indiana Pacers,8.5
Thanasis Antetokounmpo,0:54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,02/15/2022,Indiana Pacers,0.0
