,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Khris Middleton,24:06,6.0,13.0,46.2,2.0,7.0,28.6,0.0,0.0,0.0,1.0,2.0,3.0,7.0,5.0,1.0,1.0,2.0,14.0,26.0,02/05/2022,Portland Trail Blazers,40.75
Giannis Antetokounmpo,24:37,7.0,12.0,58.3,4.0,7.0,57.1,11.0,15.0,73.3,1.0,8.0,9.0,6.0,0.0,1.0,1.0,1.0,29.0,28.0,02/05/2022,Portland Trail Blazers,52.75
Bobby Portis,23:39,11.0,13.0,84.6,6.0,8.0,75.0,2.0,3.0,66.7,0.0,4.0,4.0,5.0,1.0,2.0,1.0,1.0,30.0,32.0,02/05/2022,Portland Trail Blazers,51.0
Grayson Allen,24:34,3.0,6.0,50.0,2.0,4.0,50.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,8.0,32.0,02/05/2022,Portland Trail Blazers,15.5
Jrue Holiday,27:07,3.0,4.0,75.0,1.0,1.0,100.0,2.0,2.0,100.0,1.0,1.0,2.0,7.0,1.0,0.0,2.0,2.0,9.0,36.0,02/05/2022,Portland Trail Blazers,23.5
Pat Connaughton,17:25,1.0,5.0,20.0,1.0,4.0,25.0,0.0,0.0,0.0,1.0,5.0,6.0,0.0,0.0,1.0,0.0,3.0,3.0,5.0,02/05/2022,Portland Trail Blazers,13.0
Greg Monroe,15:10,3.0,7.0,42.9,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,6.0,1.0,1.0,0.0,1.0,4.0,6.0,-3.0,02/05/2022,Portland Trail Blazers,16.5
Donte DiVincenzo,19:36,4.0,10.0,40.0,2.0,7.0,28.6,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,10.0,2.0,02/05/2022,Portland Trail Blazers,14.5
Wesley Matthews,9:39,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-7.0,02/05/2022,Portland Trail Blazers,1.0
Lindell Wigginton,12:14,2.0,2.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,2.0,5.0,-2.0,02/05/2022,Portland Trail Blazers,14.0
Thanasis Antetokounmpo,5:51,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,02/05/2022,Portland Trail Blazers,-0.5
Rodney Hood,8:17,2.0,4.0,50.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,-8.0,02/05/2022,Portland Trail Blazers,6.5
Jordan Nwora,12:00,3.0,8.0,37.5,1.0,4.0,25.0,0.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,0.0,1.0,7.0,-3.0,02/05/2022,Portland Trail Blazers,14.25
Semi Ojeleye,8:17,2.0,2.0,100.0,2.0,2.0,100.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,02/05/2022,Portland Trail Blazers,8.0
Sandro Mamukelashvili,7:28,2.0,3.0,66.7,1.0,1.0,100.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,1.0,0.0,5.0,4.0,02/05/2022,Portland Trail Blazers,11.75
