,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Willy Workman,22:23,3.0,8.0,37.5,0.0,1.0,0.0,0.0,0.0,0.0,4.0,6.0,10.0,1.0,2.0,1.0,1.0,4.0,6.0,-23.0,09/30/2022,LA Clippers,25.5
Alon Sapir,15:41,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,0.0,1.0,1.0,4.0,0.0,-7.0,09/30/2022,LA Clippers,11.5
Anthony Morse,28:59,9.0,17.0,52.9,0.0,0.0,0.0,2.0,3.0,66.7,1.0,6.0,7.0,1.0,1.0,0.0,1.0,3.0,20.0,-22.0,09/30/2022,LA Clippers,31.75
Jason Siggers,22:42,6.0,13.0,46.2,2.0,5.0,40.0,1.0,4.0,25.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,4.0,15.0,-23.0,09/30/2022,LA Clippers,23.5
Rom Geffen,10:19,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,-11.0,09/30/2022,LA Clippers,1.75
Alex Leder,15:43,2.0,5.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,4.0,-7.0,09/30/2022,LA Clippers,13.5
Jordan Lewis,9:01,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-11.0,09/30/2022,LA Clippers,0.0
Sindarius Thornwell,17:13,1.0,5.0,20.0,0.0,3.0,0.0,5.0,6.0,83.3,0.0,2.0,2.0,0.0,2.0,0.0,2.0,1.0,7.0,-14.0,09/30/2022,LA Clippers,12.5
Terrence Jones,19:56,1.0,7.0,14.3,0.0,2.0,0.0,2.0,4.0,50.0,1.0,1.0,2.0,1.0,3.0,1.0,4.0,3.0,4.0,-13.0,09/30/2022,LA Clippers,14.0
Eric Griffin,16:49,0.0,3.0,0.0,0.0,1.0,0.0,8.0,9.0,88.9,4.0,1.0,5.0,0.0,1.0,1.0,2.0,5.0,8.0,-20.0,09/30/2022,LA Clippers,17.25
Norris Cole,21:19,3.0,8.0,37.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,6.0,-20.0,09/30/2022,LA Clippers,8.5
Briante Weber,21:14,2.0,10.0,20.0,1.0,1.0,100.0,3.0,3.0,100.0,1.0,1.0,2.0,3.0,2.0,0.0,1.0,1.0,8.0,-17.0,09/30/2022,LA Clippers,19.0
Daniel Hillel,4:14,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,09/30/2022,LA Clippers,0.0
Jonathan Holton,3:20,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,-5.0,09/30/2022,LA Clippers,1.25
Ziv Maoz,1:54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,09/30/2022,LA Clippers,0.0
Leandro Garcia Morales,6:11,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,09/30/2022,LA Clippers,4.0
Gilad Melnik,1:31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,09/30/2022,LA Clippers,0.0
Niv Avidan,1:31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,09/30/2022,LA Clippers,0.0
