,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Luguentz Dort,33:58,8.0,13.0,61.5,2.0,7.0,28.6,9.0,10.0,90.0,0.0,5.0,5.0,2.0,0.0,0.0,1.0,3.0,27.0,9.0,11/10/2021,New Orleans Pelicans,36.75
Darius Bazley,33:38,5.0,9.0,55.6,1.0,3.0,33.3,3.0,4.0,75.0,2.0,5.0,7.0,1.0,0.0,0.0,2.0,4.0,14.0,11.0,11/10/2021,New Orleans Pelicans,23.75
Derrick Favors,20:35,4.0,7.0,57.1,0.0,1.0,0.0,1.0,2.0,50.0,2.0,4.0,6.0,2.0,1.0,0.0,1.0,2.0,9.0,-11.0,11/10/2021,New Orleans Pelicans,21.0
Shai Gilgeous-Alexander,36:22,7.0,19.0,36.8,2.0,7.0,28.6,8.0,11.0,72.7,0.0,7.0,7.0,5.0,1.0,2.0,5.0,2.0,24.0,5.0,11/10/2021,New Orleans Pelicans,44.75
Josh Giddey,30:43,3.0,10.0,30.0,1.0,3.0,33.3,0.0,0.0,0.0,5.0,7.0,12.0,9.0,1.0,0.0,5.0,3.0,7.0,3.0,11/10/2021,New Orleans Pelicans,35.5
Aleksej Pokusevski,20:01,1.0,8.0,12.5,1.0,5.0,20.0,0.0,0.0,0.0,0.0,4.0,4.0,3.0,1.0,0.0,0.0,1.0,3.0,4.0,11/10/2021,New Orleans Pelicans,15.0
Jeremiah Robinson-Earl,11:18,1.0,4.0,25.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,5.0,0.0,1.0,0.0,0.0,3.0,2.0,-4.0,11/10/2021,New Orleans Pelicans,10.25
Tre Mann,14:02,3.0,7.0,42.9,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0,1.0,1.0,3.0,6.0,-1.0,11/10/2021,New Orleans Pelicans,12.5
Kenrich Williams,20:47,2.0,4.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,2.0,1.0,4.0,-1.0,11/10/2021,New Orleans Pelicans,6.75
Mike Muscala,13:13,3.0,4.0,75.0,3.0,3.0,100.0,3.0,3.0,100.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,17.0,11/10/2021,New Orleans Pelicans,19.75
Gabriel Deck,2:29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11/10/2021,New Orleans Pelicans,1.25
Ty Jerome,2:54,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11/10/2021,New Orleans Pelicans,1.25
