,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Aaron Wiggins,38:30,10.0,19.0,52.6,1.0,5.0,20.0,1.0,1.0,100.0,2.0,6.0,8.0,1.0,2.0,0.0,2.0,2.0,22.0,-7.0,12/29/2021,Phoenix Suns,37.0
Paul Watson,36:51,5.0,9.0,55.6,1.0,5.0,20.0,0.0,0.0,0.0,0.0,6.0,6.0,2.0,0.0,0.0,1.0,1.0,11.0,-15.0,12/29/2021,Phoenix Suns,21.5
Isaiah Roby,18:57,4.0,6.0,66.7,2.0,3.0,66.7,0.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,6.0,10.0,-2.0,12/29/2021,Phoenix Suns,15.75
Luguentz Dort,35:24,3.0,18.0,16.7,0.0,7.0,0.0,3.0,4.0,75.0,1.0,4.0,5.0,4.0,1.0,1.0,1.0,3.0,9.0,-14.0,12/29/2021,Phoenix Suns,24.75
Ty Jerome,35:27,9.0,22.0,40.9,1.0,6.0,16.7,5.0,6.0,83.3,5.0,3.0,8.0,5.0,3.0,0.0,2.0,3.0,24.0,-3.0,12/29/2021,Phoenix Suns,47.0
Kenrich Williams,6:35,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,-4.0,12/29/2021,Phoenix Suns,3.25
Theo Maledon,17:50,1.0,4.0,25.0,0.0,2.0,0.0,2.0,2.0,100.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,1.0,4.0,-15.0,12/29/2021,Phoenix Suns,10.5
Derrick Favors,11:54,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,-15.0,12/29/2021,Phoenix Suns,4.0
Scotty Hopson,17:44,2.0,4.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,4.0,-6.0,12/29/2021,Phoenix Suns,5.75
Mike Muscala,15:19,4.0,9.0,44.4,2.0,4.0,50.0,3.0,3.0,100.0,2.0,3.0,5.0,1.0,0.0,0.0,0.0,4.0,13.0,3.0,12/29/2021,Phoenix Suns,21.75
Olivier Sarr,1:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,12/29/2021,Phoenix Suns,0.0
Rob Edwards,1:50,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,12/29/2021,Phoenix Suns,0.0
Jaylen Hoard,1:50,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,12/29/2021,Phoenix Suns,2.5
