,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Luguentz Dort,27:07,3.0,9.0,33.3,1.0,5.0,20.0,1.0,2.0,50.0,0.0,1.0,1.0,4.0,2.0,1.0,1.0,2.0,8.0,-24.0,10/22/2021,Houston Rockets,21.25
Darius Bazley,17:58,1.0,7.0,14.3,0.0,2.0,0.0,3.0,5.0,60.0,0.0,6.0,6.0,2.0,1.0,1.0,1.0,1.0,5.0,-27.0,10/22/2021,Houston Rockets,19.0
Isaiah Roby,9:49,1.0,5.0,20.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,3.0,-18.0,10/22/2021,Houston Rockets,4.25
Josh Giddey,19:34,2.0,6.0,33.3,1.0,3.0,33.3,1.0,2.0,50.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,6.0,-21.0,10/22/2021,Houston Rockets,18.5
Shai Gilgeous-Alexander,26:29,6.0,15.0,40.0,1.0,6.0,16.7,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0.0,0.0,5.0,1.0,13.0,-28.0,10/22/2021,Houston Rockets,19.0
Derrick Favors,9:58,1.0,4.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,0.0,0.0,0.0,0.0,1.0,2.0,-1.0,10/22/2021,Houston Rockets,8.25
Aleksej Pokusevski,16:45,4.0,9.0,44.4,2.0,7.0,28.6,0.0,0.0,0.0,2.0,5.0,7.0,2.0,2.0,0.0,2.0,2.0,10.0,-3.0,10/22/2021,Houston Rockets,25.75
Tre Mann,13:02,3.0,5.0,60.0,2.0,3.0,66.7,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,-11.0,10/22/2021,Houston Rockets,9.0
Kenrich Williams,22:13,5.0,10.0,50.0,2.0,3.0,66.7,0.0,0.0,0.0,2.0,2.0,4.0,3.0,0.0,1.0,2.0,5.0,12.0,-8.0,10/22/2021,Houston Rockets,23.5
Theo Maledon,14:39,2.0,2.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,3.0,2.0,5.0,1.0,10/22/2021,Houston Rockets,10.5
Jeremiah Robinson-Earl,21:08,1.0,3.0,33.3,1.0,2.0,50.0,1.0,2.0,50.0,1.0,5.0,6.0,0.0,0.0,0.0,1.0,1.0,4.0,-7.0,10/22/2021,Houston Rockets,11.5
Gabriel Deck,8:56,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,10/22/2021,Houston Rockets,1.5
Ty Jerome,14:39,0.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,-7.0,10/22/2021,Houston Rockets,3.0
Mike Muscala,11:54,5.0,7.0,71.4,2.0,3.0,66.7,1.0,1.0,100.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,13.0,-6.0,10/22/2021,Houston Rockets,18.5
Vit Krejci,5:49,0.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,100.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,-4.0,10/22/2021,Houston Rockets,2.75
