,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Luguentz Dort,35:54,7.0,14.0,50.0,2.0,6.0,33.3,5.0,5.0,100.0,0.0,4.0,4.0,2.0,1.0,0.0,0.0,3.0,21.0,-8.0,11/26/2021,Washington Wizards,32.0
Darius Bazley,21:42,3.0,10.0,30.0,2.0,4.0,50.0,0.0,0.0,0.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,8.0,-5.0,11/26/2021,Washington Wizards,15.25
Jeremiah Robinson-Earl,22:58,4.0,7.0,57.1,2.0,3.0,66.7,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,2.0,1.0,10.0,0.0,11/26/2021,Washington Wizards,14.5
Josh Giddey,28:48,4.0,12.0,33.3,0.0,2.0,0.0,3.0,4.0,75.0,1.0,6.0,7.0,4.0,1.0,0.0,1.0,1.0,11.0,2.0,11/26/2021,Washington Wizards,27.25
Shai Gilgeous-Alexander,34:24,7.0,16.0,43.8,0.0,4.0,0.0,1.0,2.0,50.0,0.0,8.0,8.0,9.0,1.0,1.0,1.0,1.0,15.0,-6.0,11/26/2021,Washington Wizards,42.0
Tre Mann,17:00,3.0,11.0,27.3,1.0,4.0,25.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,7.0,-6.0,11/26/2021,Washington Wizards,10.75
Kenrich Williams,24:25,4.0,6.0,66.7,1.0,1.0,100.0,2.0,2.0,100.0,3.0,2.0,5.0,1.0,1.0,0.0,0.0,3.0,11.0,7.0,11/26/2021,Washington Wizards,21.25
Derrick Favors,9:37,1.0,4.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,-13.0,11/26/2021,Washington Wizards,4.0
Aleksej Pokusevski,17:13,3.0,8.0,37.5,1.0,2.0,50.0,0.0,0.0,0.0,2.0,4.0,6.0,2.0,1.0,0.0,3.0,3.0,7.0,5.0,11/26/2021,Washington Wizards,18.5
Mike Muscala,17:18,1.0,4.0,25.0,1.0,4.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,1.0,3.0,7.0,11/26/2021,Washington Wizards,13.5
Ty Jerome,10:41,1.0,2.0,50.0,1.0,2.0,50.0,1.0,1.0,100.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,7.0,11/26/2021,Washington Wizards,8.75
