,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Luguentz Dort,32:52,4.0,13.0,30.8,1.0,5.0,20.0,2.0,2.0,100.0,2.0,2.0,4.0,3.0,0.0,0.0,1.0,3.0,11.0,-7.0,10/26/2021,Golden State Warriors,20.5
Darius Bazley,19:44,3.0,7.0,42.9,0.0,3.0,0.0,1.0,2.0,50.0,1.0,4.0,5.0,1.0,1.0,1.0,2.0,1.0,7.0,3.0,10/26/2021,Golden State Warriors,17.75
Jeremiah Robinson-Earl,27:12,5.0,8.0,62.5,2.0,4.0,50.0,0.0,0.0,0.0,3.0,2.0,5.0,1.0,1.0,0.0,3.0,1.0,12.0,1.0,10/26/2021,Golden State Warriors,21.25
Josh Giddey,27:11,3.0,10.0,30.0,1.0,3.0,33.3,0.0,0.0,0.0,2.0,7.0,9.0,4.0,1.0,1.0,2.0,2.0,7.0,0.0,10/26/2021,Golden State Warriors,27.75
Shai Gilgeous-Alexander,35:43,11.0,19.0,57.9,4.0,5.0,80.0,4.0,5.0,80.0,0.0,1.0,1.0,4.0,1.0,0.0,1.0,5.0,30.0,-3.0,10/26/2021,Golden State Warriors,40.75
Theo Maledon,23:55,1.0,5.0,20.0,1.0,5.0,20.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,3.0,-9.0,10/26/2021,Golden State Warriors,9.25
Aleksej Pokusevski,18:26,3.0,7.0,42.9,1.0,2.0,50.0,2.0,2.0,100.0,0.0,4.0,4.0,1.0,1.0,0.0,2.0,2.0,9.0,-10.0,10/26/2021,Golden State Warriors,17.0
Tre Mann,9:26,1.0,4.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,10/26/2021,Golden State Warriors,7.75
Isaiah Roby,2:17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,10/26/2021,Golden State Warriors,0.0
Kenrich Williams,24:43,3.0,8.0,37.5,1.0,2.0,50.0,2.0,2.0,100.0,0.0,5.0,5.0,3.0,1.0,0.0,1.0,1.0,9.0,-9.0,10/26/2021,Golden State Warriors,21.75
Mike Muscala,18:31,2.0,5.0,40.0,1.0,4.0,25.0,3.0,4.0,75.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,8.0,-5.0,10/26/2021,Golden State Warriors,14.75
