,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Luguentz Dort,32:38,4.0,16.0,25.0,2.0,9.0,22.2,0.0,0.0,0.0,0.0,4.0,4.0,0.0,1.0,0.0,1.0,3.0,10.0,-16.0,12/23/2021,Phoenix Suns,17.5
Aaron Wiggins,23:28,1.0,3.0,33.3,0.0,2.0,0.0,3.0,4.0,75.0,0.0,3.0,3.0,2.0,1.0,0.0,1.0,1.0,5.0,-9.0,12/23/2021,Phoenix Suns,13.25
Jeremiah Robinson-Earl,31:40,4.0,9.0,44.4,3.0,6.0,50.0,0.0,2.0,0.0,4.0,1.0,5.0,0.0,0.0,1.0,1.0,1.0,11.0,-19.0,12/23/2021,Phoenix Suns,20.25
Josh Giddey,30:46,7.0,17.0,41.2,1.0,4.0,25.0,2.0,3.0,66.7,1.0,5.0,6.0,2.0,1.0,0.0,1.0,0.0,17.0,-10.0,12/23/2021,Phoenix Suns,29.5
Shai Gilgeous-Alexander,38:50,10.0,20.0,50.0,2.0,6.0,33.3,7.0,7.0,100.0,1.0,4.0,5.0,7.0,0.0,1.0,5.0,1.0,29.0,-12.0,12/23/2021,Phoenix Suns,46.25
Darius Bazley,17:40,3.0,9.0,33.3,1.0,2.0,50.0,1.0,1.0,100.0,2.0,8.0,10.0,1.0,1.0,1.0,1.0,0.0,8.0,-12.0,12/23/2021,Phoenix Suns,26.0
Tre Mann,18:20,2.0,8.0,25.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,-6.0,12/23/2021,Phoenix Suns,8.25
Mike Muscala,13:08,3.0,6.0,50.0,2.0,5.0,40.0,2.0,2.0,100.0,1.0,5.0,6.0,1.0,0.0,1.0,0.0,3.0,10.0,10.0,12/23/2021,Phoenix Suns,22.0
Kenrich Williams,21:02,3.0,6.0,50.0,0.0,2.0,0.0,1.0,2.0,50.0,2.0,2.0,4.0,1.0,1.0,0.0,2.0,1.0,7.0,10.0,12/23/2021,Phoenix Suns,14.5
Aleksej Pokusevski,12:29,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,12/23/2021,Phoenix Suns,5.5
