,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Luguentz Dort,30:52,5.0,13.0,38.5,3.0,5.0,60.0,3.0,4.0,75.0,3.0,4.0,7.0,2.0,0.0,1.0,0.0,4.0,16.0,-7.0,01/24/2022,Chicago Bulls,31.25
Aaron Wiggins,16:16,2.0,4.0,50.0,1.0,3.0,33.3,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,-11.0,01/24/2022,Chicago Bulls,6.75
Jeremiah Robinson-Earl,21:38,4.0,7.0,57.1,4.0,6.0,66.7,0.0,0.0,0.0,0.0,3.0,3.0,3.0,2.0,1.0,2.0,3.0,12.0,-2.0,01/24/2022,Chicago Bulls,27.25
Josh Giddey,30:57,4.0,11.0,36.4,0.0,5.0,0.0,1.0,2.0,50.0,3.0,5.0,8.0,6.0,0.0,0.0,4.0,0.0,9.0,-6.0,01/24/2022,Chicago Bulls,26.0
Shai Gilgeous-Alexander,38:31,9.0,17.0,52.9,2.0,5.0,40.0,11.0,14.0,78.6,0.0,3.0,3.0,10.0,3.0,1.0,3.0,1.0,31.0,2.0,01/24/2022,Chicago Bulls,57.25
Darius Bazley,20:22,2.0,7.0,28.6,1.0,3.0,33.3,0.0,0.0,0.0,0.0,8.0,8.0,1.0,0.0,0.0,1.0,0.0,5.0,6.0,01/24/2022,Chicago Bulls,16.5
Kenrich Williams,30:19,2.0,10.0,20.0,1.0,5.0,20.0,1.0,2.0,50.0,2.0,5.0,7.0,2.0,1.0,0.0,1.0,0.0,6.0,17.0,01/24/2022,Chicago Bulls,19.75
Tre Mann,17:07,2.0,6.0,33.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,01/24/2022,Chicago Bulls,5.25
Mamadi Diakite,6:52,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,1.0,1.0,0.0,2.0,2.0,-2.0,01/24/2022,Chicago Bulls,9.75
Mike Muscala,14:58,5.0,12.0,41.7,4.0,11.0,36.4,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,14.0,-20.0,01/24/2022,Chicago Bulls,20.5
Ty Jerome,12:10,2.0,3.0,66.7,0.0,1.0,0.0,2.0,2.0,100.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,2.0,6.0,12.0,01/24/2022,Chicago Bulls,14.25
