,Opp,Match,Result,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
04/21/1990,LAL,MIN @ DEN,L,240,115,45,80,56.3,2,4,50.0,23,28,82.1,11,28,39,27,4,5,14,20,-10
04/20/1990,SEA,MIN @ DEN,L,240,99,39,96,40.6,4,12,33.3,17,27,63.0,22,23,45,14,12,1,14,14,-22
04/18/1990,GOS,SEA @ SAC,L,240,120,48,101,47.5,3,8,37.5,21,28,75.0,21,26,47,26,13,4,23,32,-13
04/16/1990,POR,SEA @ SAC,L,240,85,34,84,40.5,0,4,0.0,17,25,68.0,13,36,49,17,10,5,20,23,-8
04/12/1990,SAN,PHX @ SAC,L,240,98,35,80,43.8,1,3,33.3,27,36,75.0,12,35,47,21,13,6,20,22,-7
04/10/1990,DAL,PHX @ SAC,W,240,98,34,71,47.9,2,2,100,28,38,73.7,6,39,45,20,10,6,19,18,8
04/07/1990,PHX,DET @ CLE,L,240,108,42,92,45.7,0,3,0.0,24,36,66.7,19,22,41,21,9,5,11,26,-7
04/06/1990,POR,DET @ CLE,L,240,99,33,86,38.4,0,4,0.0,33,38,86.8,18,31,49,20,13,2,27,29,-7
04/03/1990,SAC,SAN @ DAL,W,240,114,45,84,53.6,0,1,0.0,24,27,88.9,14,34,48,27,7,11,15,20,9
04/01/1990,SEA,SAN @ DAL,W,240,104,39,69,56.5,2,3,66.7,24,32,75.0,5,19,24,31,4,8,14,20,1
03/30/1990,ATL,MIN @ HOU,L,240,118,44,79,55.7,1,2,50.0,29,34,85.3,5,29,34,34,8,7,12,27,-4
03/28/1990,LAL,MIN @ HOU,L,240,99,38,75,50.7,1,5,20.0,22,27,81.5,13,28,41,20,4,10,17,23,-7
03/26/1990,MIN,SAC @ MIN,W,265,101,38,77,49.4,0,1,0.0,25,30,83.3,14,30,44,26,8,9,23,22,5
03/24/1990,UTH,SEA @ PHX,L,240,79,29,71,40.8,0,1,0.0,21,34,61.8,10,25,35,16,5,7,18,15,-33
03/23/1990,LAL,SEA @ PHX,L,240,102,40,83,48.2,2,4,50.0,20,31,64.5,13,34,47,21,6,6,18,24,-8
03/21/1990,UTH,LAC @ UTH,L,240,102,40,77,51.9,3,6,50.0,19,20,95.0,12,20,32,20,11,8,15,21,-16
03/20/1990,DEN,LAC @ UTH,L,240,112,43,89,48.3,0,1,0.0,26,33,78.8,18,31,49,23,10,6,23,25,-7
03/18/1990,CHH,LAC @ UTH,L,240,97,40,85,47.1,2,4,50.0,15,24,62.5,11,28,39,28,5,9,19,20,-11
03/16/1990,HOU,ATL @ WAS,W,240,118,50,90,55.6,0,2,0.0,18,28,64.3,15,31,46,27,11,8,21,23,23
03/14/1990,MIA,ATL @ WAS,L,265,108,45,82,54.9,0,1,0.0,18,28,64.3,5,32,37,30,17,9,27,25,-5
03/12/1990,GOS,MIA @ SAC,L,240,109,39,89,43.8,0,1,0.0,31,40,77.5,23,29,52,21,12,9,23,28,-3
03/10/1990,ORL,MIA @ SAC,W,240,112,40,92,43.5,1,3,33.3,31,48,64.6,16,34,50,23,12,6,16,20,11
03/08/1990,MIN,DET @ NJN,L,240,94,32,82,39.0,0,3,0.0,30,40,75.0,15,24,39,16,11,3,14,24,-17
03/07/1990,NJN,DET @ NJN,W,240,119,42,80,52.5,0,0,-,35,46,76.1,18,34,52,19,9,8,24,24,4
03/05/1990,PHL,CLE @ SEA,L,240,105,42,87,48.3,1,7,14.3,20,28,71.4,5,28,33,26,7,5,16,17,-23
03/03/1990,IND,CLE @ SEA,W,240,107,41,81,50.6,0,0,-,25,30,83.3,10,26,36,22,10,2,15,26,2
03/01/1990,CHH,CLE @ LAL,L,265,109,44,88,50.0,0,2,0.0,21,30,70.0,17,31,48,15,6,4,24,25,-9
02/27/1990,SEA,CLE @ LAL,W,240,103,38,71,53.5,0,0,-,27,39,69.2,8,28,36,23,8,6,13,27,4
02/25/1990,SAN,SAN @ SAC,L,240,106,35,83,42.2,1,1,100,35,43,81.4,15,17,32,23,10,7,14,24,-1
02/23/1990,DEN,SAN @ SAC,L,240,112,45,86,52.3,1,5,20.0,21,30,70.0,12,30,42,23,4,5,14,19,-9
02/22/1990,UTH,ORL @ CLE,L,240,102,38,76,50.0,0,0,-,26,41,63.4,9,24,33,24,10,4,11,20,-14
02/20/1990,SAC,ORL @ CLE,L,240,90,35,76,46.1,0,3,0.0,20,28,71.4,5,34,39,19,8,2,17,17,-9
02/19/1990,SAC,ORL @ CLE,L,240,97,36,81,44.4,0,0,-,25,31,80.6,13,31,44,18,6,4,14,24,-2
02/16/1990,WAS,HOU @ CHI,L,265,112,45,98,45.9,1,3,33.3,21,30,70.0,18,27,45,28,13,3,18,28,-6
02/13/1990,PHX,UTH @ SAN,L,240,96,36,92,39.1,0,2,0.0,24,25,96.0,13,24,37,26,9,2,16,23,-22
02/08/1990,WAS,UTH @ SAN,W,240,105,46,85,54.1,0,1,0.0,13,19,68.4,16,33,49,27,6,11,27,19,2
02/05/1990,CLE,LAC @ CLE,L,240,84,36,71,50.7,0,0,-,12,17,70.6,9,29,38,27,8,5,29,21,-16
02/03/1990,ORL,LAC @ CLE,W,240,113,50,100,50.0,0,0,-,13,20,65.0,13,28,41,35,12,11,12,25,3
02/02/1990,MIA,LAC @ CLE,L,240,91,29,82,35.4,1,3,33.3,32,49,65.3,10,27,37,15,9,5,19,29,-35
01/31/1990,UTH,BOS @ MIN,L,240,101,38,91,41.8,0,4,0.0,25,28,89.3,14,22,36,16,11,4,17,22,-19
01/30/1990,LAL,BOS @ MIN,W,240,121,51,94,54.3,0,1,0.0,19,27,70.4,21,32,53,29,9,10,17,24,17
01/27/1990,POR,PHX @ BOS,L,240,115,46,86,53.5,0,0,-,23,34,67.6,15,37,52,27,4,7,27,26,-3
01/25/1990,HOU,PHX @ BOS,L,240,101,40,84,47.6,1,2,50.0,20,22,90.9,15,30,45,19,15,5,24,21,-1
01/24/1990,SAN,LAC @ SAN,L,240,98,40,83,48.2,0,3,0.0,18,20,90.0,6,30,36,30,10,5,21,19,-8
01/22/1990,SAC,LAC @ SAN,L,240,104,37,90,41.1,0,6,0.0,30,37,81.1,18,19,37,18,10,2,18,24,-32
01/20/1990,MIN,CLE @ DAL,W,240,97,34,62,54.8,1,1,100,28,35,80.0,8,32,40,26,7,12,27,17,2
01/18/1990,SEA,CLE @ DAL,W,240,105,40,76,52.6,0,1,0.0,25,33,75.8,12,36,48,31,8,6,19,14,10
01/16/1990,CHH,NYK @ SAN,W,240,106,41,78,52.6,1,2,50.0,23,35,65.7,10,44,54,33,5,10,23,17,8
01/13/1990,CHI,NYK @ SAN,L,240,111,44,86,51.2,3,5,60.0,20,28,71.4,12,26,38,28,11,4,17,14,-6
01/12/1990,MIL,POR @ DET,W,240,95,38,82,46.3,0,3,0.0,19,27,70.4,11,37,48,25,5,6,17,19,1
01/10/1990,ATL,POR @ DET,W,240,115,45,83,54.2,0,3,0.0,25,29,86.2,12,27,39,29,8,6,18,23,6
01/09/1990,CHH,NYK @ PHL,W,240,108,46,88,52.3,0,1,0.0,16,21,76.2,12,42,54,18,5,8,17,19,10
01/07/1990,NYK,NYK @ PHL,L,265,109,47,97,48.5,0,5,0.0,15,20,75.0,16,28,44,27,12,7,13,22,-1
01/05/1990,BOS,UTH @ DEN,W,240,114,42,77,54.5,0,3,0.0,30,43,69.8,11,36,47,25,11,11,19,20,9
01/03/1990,DET,UTH @ DEN,L,240,80,34,91,37.4,2,9,22.2,10,10,100,18,34,52,18,4,4,16,28,-4
01/02/1990,MIN,UTH @ GOS,W,240,87,36,76,47.4,0,2,0.0,15,20,75.0,9,27,36,22,11,7,18,13,8
12/30/1989,PHL,UTH @ GOS,L,240,95,39,80,48.8,2,6,33.3,15,19,78.9,11,26,37,22,11,11,18,23,-5
12/28/1989,GOS,PHL @ SAC,W,240,139,60,100,60.0,1,4,25.0,18,26,69.2,13,31,44,45,12,5,17,23,20
12/26/1989,BOS,PHL @ SAC,L,240,111,42,82,51.2,0,2,0.0,27,35,77.1,9,22,31,29,10,2,11,23,-1
12/23/1989,PHX,IND @ SEA,L,240,100,39,89,43.8,2,5,40.0,20,23,87.0,19,26,45,20,14,2,19,25,-4
12/22/1989,DAL,IND @ SEA,L,240,92,35,81,43.2,0,5,0.0,22,30,73.3,10,23,33,12,10,3,10,23,-9
12/19/1989,IND,HOU @ GOS,W,240,128,48,80,60.0,3,6,50.0,29,37,78.4,11,26,37,34,12,7,18,22,26
12/16/1989,DEN,LAL @ NJN,W,240,114,50,98,51.0,0,2,0.0,14,21,66.7,20,31,51,33,8,10,17,21,6
12/13/1989,DET,LAL @ NJN,W,240,83,32,75,42.7,1,3,33.3,18,29,62.1,16,33,49,21,4,10,20,29,4
12/12/1989,POR,DAL @ CHI,L,240,92,34,75,45.3,0,7,0.0,24,34,70.6,15,19,34,19,12,5,23,27,-7
12/09/1989,SEA,DAL @ CHI,L,240,100,38,87,43.7,3,8,37.5,21,28,75.0,17,19,36,11,16,4,24,25,-4
12/07/1989,CLE,MIL @ PHX,W,240,105,43,86,50.0,2,5,40.0,17,29,58.6,17,36,53,31,12,11,17,22,17
12/05/1989,LAL,MIL @ PHX,L,240,103,44,76,57.9,0,2,0.0,15,28,53.6,7,32,39,30,10,3,25,32,-8
12/02/1989,SAC,NJN @ MIN,W,240,114,46,81,56.8,1,1,100,21,29,72.4,12,32,44,31,9,3,13,18,30
12/01/1989,PHX,NJN @ MIN,L,240,90,39,91,42.9,0,0,-,12,16,75.0,15,25,40,19,10,5,15,28,-21
11/29/1989,MIL,LAL @ SAC,L,240,103,40,71,56.3,0,0,-,23,26,88.5,9,22,31,32,7,11,22,19,-14
11/28/1989,POR,LAL @ SAC,L,240,94,31,66,47.0,0,2,0.0,32,45,71.1,5,32,37,21,11,8,26,24,-22
11/26/1989,CHI,DET @ POR,W,240,120,51,80,63.8,1,1,100,17,22,77.3,7,33,40,36,13,8,25,29,24
11/24/1989,SAN,DET @ POR,L,240,89,33,84,39.3,1,2,50.0,22,29,75.9,7,30,37,28,12,10,14,25,-1
11/22/1989,NJN,NJN @ LAC,W,240,106,43,89,48.3,1,1,100,19,25,76.0,18,28,46,25,11,8,14,16,9
11/17/1989,DAL,WAS @ PHX,L,240,105,40,81,49.4,0,2,0.0,25,33,75.8,10,25,35,16,7,2,17,28,-17
11/16/1989,HOU,WAS @ PHX,L,240,82,34,74,45.9,0,0,-,14,22,63.6,8,31,39,20,8,3,19,21,-12
11/14/1989,DEN,NJN @ BOS,W,240,129,50,94,53.2,0,1,0.0,29,41,70.7,14,36,50,31,9,6,14,25,8
11/11/1989,NYK,NJN @ BOS,L,240,111,41,96,42.7,0,1,0.0,29,34,85.3,20,19,39,22,13,6,12,30,-1
11/08/1989,DAL,DET @ MIA,L,240,99,37,82,45.1,1,3,33.3,24,34,70.6,10,25,35,23,8,3,24,21,-24
11/07/1989,GOS,WAS @ ATL,L,240,94,36,90,40.0,0,3,0.0,22,34,64.7,20,18,38,17,20,9,27,27,-24
