,Opp,Match,Result,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
04/10/2019,UTA,GSW @ MEM,W,265,143,54,106,50.9,12,28,42.9,23,30,76.7,12,40,52,34,7,5,12,27,6
04/07/2019,GSW,LAC @ GSW,L,240,104,38,79,48.1,10,19,52.6,18,29,62.1,6,33,39,26,7,4,20,22,-27
04/05/2019,LAL,BOS @ IND,L,240,117,40,91,44.0,10,29,34.5,27,31,87.1,7,38,45,29,7,8,13,22,-5
04/03/2019,HOU,BOS @ IND,L,240,103,38,82,46.3,8,26,30.8,19,31,61.3,9,29,38,27,11,2,19,22,-32
03/31/2019,MEM,CHI @ NYK,W,240,113,36,75,48.0,7,27,25.9,34,38,89.5,5,42,47,23,9,5,19,23,17
03/30/2019,CLE,CHI @ NYK,W,240,132,53,85,62.4,15,33,45.5,11,16,68.8,9,35,44,33,5,5,16,25,24
03/28/2019,MIL,GSW @ MIN,L,240,118,42,92,45.7,17,33,51.5,17,22,77.3,8,38,46,26,7,3,11,21,-10
03/26/2019,MIN,GSW @ MIN,W,240,122,46,85,54.1,16,32,50.0,14,14,100,3,48,51,30,8,4,18,26,11
03/24/2019,NYK,PHI @ ORL,W,240,124,38,86,44.2,15,35,42.9,33,37,89.2,12,30,42,24,7,4,9,19,11
03/22/2019,CLE,PHI @ ORL,W,240,110,42,82,51.2,6,26,23.1,20,23,87.0,7,36,43,24,6,6,12,16,2
03/19/2019,IND,SAS @ HOU,W,240,115,43,89,48.3,10,34,29.4,19,27,70.4,10,29,39,28,14,2,13,20,6
03/17/2019,BKN,NYK @ TOR,W,240,119,42,97,43.3,12,31,38.7,23,28,82.1,16,38,54,26,8,6,14,25,3
03/15/2019,CHI,LAL @ DET,W,240,128,44,99,44.4,10,20,50.0,30,35,85.7,15,28,43,28,9,5,8,30,7
03/12/2019,POR,LAL @ DET,L,240,104,38,95,40.0,9,15,60.0,19,27,70.4,25,26,51,21,7,3,12,21,-21
03/11/2019,BOS,CHA @ HOU,W,240,140,53,86,61.6,13,28,46.4,21,25,84.0,10,37,47,29,4,1,20,26,25
03/08/2019,OKC,CHA @ HOU,W,240,118,39,86,45.3,9,25,36.0,31,46,67.4,10,43,53,20,7,4,10,26,8
03/04/2019,LAL,CLE @ MIA,W,240,113,41,83,49.4,11,29,37.9,20,24,83.3,8,42,50,25,7,3,16,22,8
03/03/2019,NYK,LAC @ LAL,W,240,128,48,98,49.0,19,35,54.3,13,17,76.5,9,44,53,33,5,4,17,28,21
03/01/2019,SAC,LAC @ LAL,W,240,116,40,92,43.5,12,31,38.7,24,33,72.7,16,42,58,19,4,6,12,23,7
02/27/2019,UTA,MIL @ LAL,L,240,105,37,94,39.4,5,26,19.2,26,30,86.7,11,36,47,16,11,6,11,26,-6
02/25/2019,DAL,MIL @ LAL,W,240,121,45,100,45.0,17,45,37.8,14,18,77.8,9,31,40,33,11,4,6,22,9
02/24/2019,DEN,PHI @ NOP,L,240,96,30,87,34.5,3,21,14.3,33,37,89.2,7,31,38,20,9,7,17,27,-27
02/22/2019,MEM,WAS @ CHA,W,240,112,35,75,46.7,6,25,24.0,36,42,85.7,7,42,49,21,8,4,24,30,6
02/13/2019,PHX,WAS @ CHA,W,240,134,50,84,59.5,11,22,50.0,23,30,76.7,7,36,43,33,12,9,11,25,27
02/11/2019,MIN,MIL @ IND,L,240,120,37,72,51.4,12,29,41.4,34,39,87.2,8,29,37,24,8,2,21,28,-10
02/09/2019,BOS,CLE @ IND,W,240,123,40,84,47.6,12,30,40.0,31,40,77.5,6,43,49,28,6,6,17,27,11
02/07/2019,IND,CLE @ IND,L,240,92,37,85,43.5,6,17,35.3,12,19,63.2,9,27,36,23,14,6,21,19,-24
02/05/2019,CHA,WAS @ MIL,W,240,117,42,87,48.3,18,24,75.0,15,17,88.2,8,40,48,25,1,6,11,24,2
02/03/2019,TOR,WAS @ MIL,L,240,103,38,89,42.7,2,12,16.7,25,29,86.2,7,29,36,15,7,7,13,24,-18
02/02/2019,DET,WAS @ MIL,W,240,111,40,82,48.8,10,20,50.0,21,34,61.8,11,36,47,22,5,4,13,24,10
01/31/2019,LAL,ATL @ PHX,L,265,120,46,104,44.2,14,43,32.6,14,26,53.8,12,39,51,26,11,8,10,27,-3
01/28/2019,ATL,WAS @ CLE,L,240,118,41,85,48.2,10,27,37.0,26,28,92.9,13,25,38,27,10,4,16,26,-5
01/27/2019,SAC,WAS @ CLE,W,240,122,42,88,47.7,11,29,37.9,27,29,93.1,14,38,52,35,6,1,19,28,14
01/25/2019,CHI,ATL @ POR,W,240,106,38,82,46.3,8,21,38.1,22,29,75.9,5,45,50,27,3,4,16,14,5
01/23/2019,MIA,ATL @ POR,W,240,111,45,85,52.9,7,22,31.8,14,21,66.7,7,34,41,23,5,3,7,20,12
01/22/2019,DAL,SAC @ TOR,L,240,98,33,91,36.3,10,36,27.8,22,29,75.9,14,27,41,19,4,4,8,26,-8
01/20/2019,SAS,SAC @ TOR,W,240,103,39,85,45.9,11,21,52.4,14,24,58.3,4,37,41,23,11,2,12,18,8
01/18/2019,GSW,OKC @ PHI,L,240,94,31,85,36.5,4,25,16.0,28,35,80.0,12,40,52,11,6,4,18,30,-18
01/16/2019,UTA,OKC @ PHI,L,240,109,45,98,45.9,10,22,45.5,9,14,64.3,11,30,41,24,8,1,12,24,-20
01/14/2019,NOP,PHX @ IND,L,240,117,41,86,47.7,18,36,50.0,17,24,70.8,8,42,50,34,4,7,17,21,-4
01/12/2019,DET,PHX @ IND,L,240,104,36,74,48.6,9,18,50.0,23,29,79.3,6,32,38,25,7,5,17,19,-5
01/10/2019,DEN,BOS @ ORL,L,240,100,38,87,43.7,6,24,25.0,18,26,69.2,8,30,38,21,4,6,12,16,-21
01/08/2019,CHA,IND @ CLE,W,240,128,48,93,51.6,14,30,46.7,18,21,85.7,7,38,45,28,6,11,10,24,19
01/06/2019,ORL,IND @ CLE,W,240,106,40,93,43.0,8,22,36.4,18,23,78.3,11,42,53,20,5,5,8,21,10
01/04/2019,PHX,GSW @ SAC,W,240,121,43,84,51.2,10,24,41.7,25,32,78.1,16,27,43,31,12,7,20,27,10
01/01/2019,PHI,DAL @ CHA,L,240,113,42,91,46.2,5,25,20.0,24,34,70.6,12,29,41,18,12,0,13,29,-6
