,Opp,Match,Result,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
04/20/1997,BOS,TOR @ BOS,W,240,125,49,92,53.3,8,22,36.4,19,25,76.0,8,26,34,25,15,5,5,20,31
04/18/1997,CHH,TOR @ BOS,W,240,108,41,83,49.4,6,20,30.0,20,22,90.9,14,25,39,19,11,3,17,22,8
04/15/1997,MIL,CLE @ DET,L,240,85,35,86,40.7,2,11,18.2,13,16,81.3,19,22,41,16,9,3,16,21,-7
04/14/1997,CHI,LAC @ DAL,L,240,100,37,92,40.2,4,14,28.6,22,28,78.6,18,33,51,20,6,4,12,11,-17
04/12/1997,IND,LAC @ DAL,L,240,89,30,82,36.6,6,19,31.6,23,32,71.9,19,25,44,23,11,12,16,22,-11
04/10/1997,ORL,ORL @ TOR,L,240,69,25,85,29.4,3,27,11.1,16,26,61.5,25,29,54,18,8,7,16,20,-36
04/08/1997,WAS,ORL @ TOR,W,240,100,35,81,43.2,7,20,35.0,23,32,71.9,15,27,42,29,9,6,17,17,6
04/05/1997,MIA,MIA @ DET,L,240,84,30,76,39.5,5,17,29.4,19,28,67.9,8,23,31,14,11,4,14,22,-14
04/02/1997,PHI,WAS @ MIN,W,240,112,47,93,50.5,4,17,23.5,14,23,60.9,16,41,57,28,13,4,17,21,22
03/30/1997,MIA,HOU @ DEN,W,240,102,36,79,45.6,6,14,42.9,24,27,88.9,14,30,44,20,10,10,22,24,5
03/28/1997,WAS,HOU @ DEN,L,240,86,35,81,43.2,5,16,31.3,11,19,57.9,14,23,37,12,10,4,22,19,-27
03/27/1997,CHI,LAC @ DET,L,240,83,34,80,42.5,6,16,37.5,9,12,75.0,15,26,41,24,9,14,18,19,-13
03/25/1997,IND,LAC @ DET,L,240,84,30,90,33.3,6,25,24.0,18,26,69.2,17,30,47,17,9,7,13,19,-14
03/23/1997,ATL,SEA @ VAN,L,240,79,33,74,44.6,4,13,30.8,9,14,64.3,10,22,32,23,7,5,13,19,-11
03/21/1997,CHH,SEA @ VAN,L,240,97,35,77,45.5,4,11,36.4,23,30,76.7,11,32,43,23,4,10,9,26,-5
03/19/1997,DET,WAS @ HOU,W,240,99,38,77,49.4,12,21,57.1,11,22,50.0,12,22,34,26,8,3,14,21,2
03/18/1997,PHI,WAS @ HOU,W,240,117,40,85,47.1,7,23,30.4,30,36,83.3,13,34,47,28,11,11,14,25,12
03/16/1997,LAL,LAL @ DEN,L,265,90,33,81,40.7,5,21,23.8,19,33,57.6,19,36,55,17,8,5,22,33,-8
03/15/1997,GSW,LAL @ DEN,L,240,102,38,80,47.5,12,24,50.0,14,17,82.4,9,19,28,27,7,6,13,20,-4
03/13/1997,SAC,VAN @ MIA,W,240,103,36,63,57.1,9,18,50.0,22,31,71.0,7,27,34,16,7,7,19,13,7
03/11/1997,PHX,VAN @ MIA,W,240,105,41,95,43.2,10,19,52.6,13,23,56.5,24,28,52,25,7,7,13,17,4
03/09/1997,VAN,CLE @ SAC,W,240,81,30,89,33.7,7,28,25.0,14,28,50.0,27,26,53,16,9,6,11,23,4
03/07/1997,SAS,CLE @ SAC,L,240,103,39,83,47.0,9,20,45.0,16,25,64.0,17,24,41,28,9,7,12,23,-3
03/05/1997,NYK,SAC @ PHX,L,240,94,31,83,37.3,7,18,38.9,25,31,80.6,17,23,40,20,9,10,13,32,-6
03/03/1997,BOS,WAS @ PHI,L,240,103,44,87,50.6,8,24,33.3,7,12,58.3,11,26,37,31,6,6,18,22,-4
02/28/1997,LAC,WAS @ PHI,L,240,92,33,83,39.8,6,15,40.0,20,27,74.1,16,19,35,16,13,3,14,26,-2
02/27/1997,UTA,GSW @ NJN,L,240,114,41,83,49.4,11,24,45.8,21,31,67.7,17,22,39,18,12,7,21,22,-4
02/25/1997,DEN,GSW @ NJN,W,265,124,47,82,57.3,9,24,37.5,21,24,87.5,7,24,31,16,18,4,19,23,2
02/22/1997,DAL,CHH @ DAL,W,240,99,43,83,51.8,4,14,28.6,9,12,75.0,11,27,38,25,8,5,11,18,7
02/20/1997,HOU,MIL @ SAS,L,240,97,35,85,41.2,8,25,32.0,19,20,95.0,9,25,34,23,14,4,13,19,-10
02/19/1997,SAS,MIL @ SAS,W,240,125,49,89,55.1,15,25,60.0,12,23,52.2,18,37,55,30,7,7,14,23,33
02/17/1997,IND,DEN @ CHI,L,240,103,35,70,50.0,9,18,50.0,24,30,80.0,8,24,32,21,9,5,21,34,-2
02/16/1997,DET,DEN @ CHI,L,240,89,37,85,43.5,5,12,41.7,10,18,55.6,17,22,39,29,6,5,12,26,-3
02/14/1997,MIL,NJN @ WAS,L,240,102,38,87,43.7,2,14,14.3,24,43,55.8,17,31,48,26,15,12,17,30,-4
02/12/1997,ATL,NJN @ WAS,L,240,84,33,69,47.8,7,17,41.2,11,16,68.8,11,21,32,13,10,4,24,17,-22
02/11/1997,MIL,NJN @ ORL,L,240,96,34,81,42.0,8,20,40.0,20,28,71.4,11,28,39,24,6,4,13,19,-5
02/05/1997,CLE,NJN @ ORL,W,240,89,28,69,40.6,5,15,33.3,28,39,71.8,12,27,39,25,8,8,11,22,5
02/03/1997,BOS,CLE @ MIL,L,240,102,40,81,49.4,7,21,33.3,15,20,75.0,12,28,40,25,8,14,19,25,-12
02/01/1997,PHX,CLE @ MIL,W,240,110,42,86,48.8,11,25,44.0,15,22,68.2,13,38,51,34,10,15,15,20,24
01/29/1997,PHI,PHX @ TOR,L,240,99,37,88,42.0,9,31,29.0,16,25,64.0,20,26,46,19,12,5,15,25,-2
