,Opp,Match,Result,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
05/13/2021,CHI,NOP @ GSW,L,240,102,40,90,44.4,12,36,33.3,10,18,55.6,7,25,32,24,16,1,11,14,-12
05/11/2021,LAC,NYK @ LAL,L,240,96,35,86,40.7,10,37,27.0,16,19,84.2,9,26,35,21,10,8,13,22,-19
05/08/2021,MEM,NYK @ LAL,L,240,99,36,94,38.3,10,32,31.3,17,24,70.8,13,33,46,18,10,2,12,21,-10
05/06/2021,WAS,OKC @ GSW,L,265,129,47,105,44.8,14,38,36.8,21,27,77.8,18,32,50,23,9,5,13,30,-2
05/04/2021,LAC,SAC @ IND,L,240,100,40,87,46.0,12,35,34.3,8,13,61.5,7,30,37,22,10,3,12,15,-5
05/02/2021,LAL,SAC @ IND,W,240,121,42,94,44.7,15,38,39.5,22,31,71.0,13,36,49,24,11,4,13,23,7
05/01/2021,UTA,WAS @ DAL,L,240,102,42,94,44.7,12,33,36.4,6,9,66.7,11,28,39,26,12,3,10,15,-4
04/29/2021,DEN,WAS @ DAL,L,240,111,40,83,48.2,16,32,50.0,15,18,83.3,7,29,36,27,10,6,16,19,-10
04/27/2021,BKN,CHI @ NYK,L,240,103,36,91,39.6,15,43,34.9,16,19,84.2,15,32,47,24,5,3,13,19,-13
04/26/2021,CLE,CHI @ NYK,W,240,112,43,79,54.4,8,29,27.6,18,20,90.0,5,35,40,32,7,5,13,19,16
04/24/2021,NYK,UTA @ MIN,L,240,103,36,83,43.4,17,44,38.6,14,19,73.7,5,28,33,31,6,3,7,19,-17
04/21/2021,BKN,CHA @ CHI,W,240,114,39,90,43.3,18,47,38.3,18,21,85.7,9,39,48,23,7,8,11,20,11
04/18/2021,OKC,GSW @ PHI,W,240,112,37,96,38.5,17,38,44.7,21,24,87.5,16,31,47,23,9,5,15,15,6
04/16/2021,ORL,CHA @ BKN,W,240,113,41,82,50.0,14,35,40.0,17,18,94.4,8,34,42,24,6,10,17,24,11
04/14/2021,SAS,CHA @ BKN,W,240,117,41,88,46.6,14,30,46.7,21,25,84.0,13,41,54,21,8,5,16,19,5
04/13/2021,ATL,ATL @ TOR,L,240,103,42,88,47.7,10,39,25.6,9,13,69.2,6,36,42,16,7,4,13,19,-5
04/11/2021,NYK,ATL @ TOR,L,240,96,33,79,41.8,11,34,32.4,19,23,82.6,5,35,40,19,8,7,17,23,-6
04/10/2021,CLE,TOR @ CLE,W,240,135,53,86,61.6,17,32,53.1,12,14,85.7,5,34,39,29,12,11,19,18,20
04/08/2021,CHI,TOR @ CLE,L,240,113,42,97,43.3,11,34,32.4,18,22,81.8,15,26,41,19,10,4,10,20,-9
04/06/2021,LAL,CHA @ OKC,L,240,101,36,91,39.6,5,33,15.2,24,30,80.0,15,27,42,17,13,3,12,19,-9
04/05/2021,WAS,CHA @ OKC,W,240,103,44,94,46.8,7,33,21.2,8,11,72.7,6,39,45,22,11,9,13,20,2
04/02/2021,GSW,DAL @ WAS,W,240,130,47,88,53.4,15,35,42.9,21,25,84.0,10,43,53,26,14,8,12,17,53
03/31/2021,OKC,CHI @ PHX,L,240,103,35,90,38.9,16,46,34.8,17,20,85.0,7,28,35,21,13,7,7,25,-10
03/29/2021,DET,CHI @ PHX,L,240,104,35,86,40.7,11,36,30.6,23,28,82.1,11,28,39,21,5,6,13,25,-14
03/28/2021,POR,ATL @ DEN,L,240,117,39,87,44.8,14,42,33.3,25,33,75.8,12,33,45,17,3,6,13,20,-5
03/26/2021,PHX,ATL @ DEN,L,240,100,37,90,41.1,12,45,26.7,14,16,87.5,7,31,38,20,5,4,12,17,-4
03/24/2021,DEN,PHI @ LAL,W,240,135,45,89,50.6,24,48,50.0,21,23,91.3,9,36,45,31,3,6,10,21,24
03/22/2021,HOU,PHI @ LAL,L,240,99,37,87,42.5,10,40,25.0,15,19,78.9,8,36,44,19,6,5,15,24,-18
