,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Scottie Barnes,39:01,6.0,8.0,75.0,0.0,1.0,0.0,1.0,2.0,50.0,1.0,3.0,4.0,0.0,1.0,1.0,6.0,2.0,13.0,-10.0,10/25/2021,Chicago Bulls,19.0
O.G. Anunoby,38:26,8.0,17.0,47.1,4.0,8.0,50.0,2.0,2.0,100.0,3.0,5.0,8.0,5.0,2.0,0.0,2.0,4.0,22.0,7.0,10/25/2021,Chicago Bulls,44.5
Precious Achiuwa,28:38,4.0,12.0,33.3,1.0,2.0,50.0,2.0,4.0,50.0,2.0,9.0,11.0,2.0,0.0,0.0,2.0,2.0,11.0,-7.0,10/25/2021,Chicago Bulls,27.25
Gary Trent Jr.,36:08,7.0,15.0,46.7,4.0,9.0,44.4,0.0,0.0,0.0,1.0,4.0,5.0,1.0,0.0,0.0,0.0,4.0,18.0,1.0,10/25/2021,Chicago Bulls,27.75
Fred VanVleet,42:45,6.0,13.0,46.2,1.0,4.0,25.0,2.0,2.0,100.0,2.0,4.0,6.0,17.0,2.0,0.0,8.0,2.0,15.0,-8.0,10/25/2021,Chicago Bulls,48.5
Khem Birch,18:29,5.0,7.0,71.4,0.0,0.0,0.0,1.0,2.0,50.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,10/25/2021,Chicago Bulls,15.0
Goran Dragic,13:47,1.0,6.0,16.7,0.0,3.0,0.0,6.0,6.0,100.0,0.0,3.0,3.0,0.0,2.0,0.0,0.0,1.0,8.0,5.0,10/25/2021,Chicago Bulls,15.75
Svi Mykhailiuk,12:44,2.0,2.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,1.0,2.0,5.0,3.0,10/25/2021,Chicago Bulls,10.25
Chris Boucher,4:51,1.0,3.0,33.3,1.0,2.0,50.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,3.0,-10.0,10/25/2021,Chicago Bulls,8.5
Dalano Banton,5:11,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,4.0,10/25/2021,Chicago Bulls,5.25
