,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,Date,Opponent,Score
Scottie Barnes,32:47,8.0,12.0,66.7,0.0,2.0,0.0,5.0,7.0,71.4,4.0,4.0,8.0,6.0,0.0,0.0,1.0,3.0,21.0,26.0,12/18/2021,Golden State Warriors,39.5
O.G. Anunoby,27:58,3.0,8.0,37.5,0.0,3.0,0.0,1.0,2.0,50.0,0.0,3.0,3.0,2.0,1.0,0.0,1.0,4.0,7.0,21.0,12/18/2021,Golden State Warriors,15.25
Chris Boucher,23:23,4.0,8.0,50.0,1.0,4.0,25.0,2.0,2.0,100.0,3.0,5.0,8.0,1.0,0.0,1.0,0.0,0.0,11.0,21.0,12/18/2021,Golden State Warriors,25.0
Gary Trent Jr.,28:45,4.0,8.0,50.0,2.0,5.0,40.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,1.0,1.0,10.0,20.0,12/18/2021,Golden State Warriors,21.5
Fred VanVleet,33:07,9.0,17.0,52.9,6.0,10.0,60.0,3.0,3.0,100.0,2.0,5.0,7.0,12.0,3.0,1.0,0.0,0.0,27.0,29.0,12/18/2021,Golden State Warriors,64.75
Yuta Watanabe,21:10,4.0,9.0,44.4,2.0,4.0,50.0,2.0,5.0,40.0,2.0,2.0,4.0,0.0,2.0,1.0,1.0,3.0,12.0,6.0,12/18/2021,Golden State Warriors,23.5
Precious Achiuwa,22:31,8.0,12.0,66.7,1.0,2.0,50.0,0.0,1.0,0.0,0.0,5.0,5.0,0.0,1.0,0.0,2.0,1.0,17.0,4.0,12/18/2021,Golden State Warriors,24.75
Justin Champagnie,13:58,0.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0,2.0,-12.0,12/18/2021,Golden State Warriors,5.5
Svi Mykhailiuk,16:33,2.0,8.0,25.0,1.0,6.0,16.7,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,2.0,5.0,-7.0,12/18/2021,Golden State Warriors,8.75
Malachi Flynn,14:42,3.0,5.0,60.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,3.0,7.0,-2.0,12/18/2021,Golden State Warriors,11.25
Isaac Bonga,5:06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,-11.0,12/18/2021,Golden State Warriors,3.5
